freq	dB(S11_discrete)
2.44140625000000000E9	-9.15841988753318148E0
2.46093750000000000E9	-9.45638615923557424E0
2.48046875000000000E9	-9.75472930094202084E0
2.50000000000000000E9	-1.00526644615672733E1
2.51953125000000000E9	-1.03493399973740785E1
2.53906250000000000E9	-1.06438366835864739E1
2.55859375000000000E9	-1.09351686073414878E1
2.57812500000000000E9	-1.12222862172915350E1
2.59765625000000000E9	-1.15040820209197414E1
2.61718750000000000E9	-1.17793993985139855E1
2.63671875000000000E9	-1.20470449291240511E1
2.65625000000000000E9	-1.23058044864176908E1
2.67578125000000000E9	-1.25544631533049644E1
2.69531250000000000E9	-1.27918287238484751E1
2.71484375000000000E9	-1.30167582216322963E1
2.73437500000000000E9	-1.32281864923909387E1
2.75390625000000000E9	-1.34251555671403411E1
2.77343750000000000E9	-1.36068431935209255E1
2.79296875000000000E9	-1.37725887543637504E1
2.81250000000000000E9	-1.39219147827108869E1
2.83203125000000000E9	-1.40545424704602850E1
2.85156250000000000E9	-1.41703999517366697E1
2.87109375000000000E9	-1.42696226853922892E1
2.89062500000000000E9	-1.43525458962653585E1
2.91015625000000000E9	-1.44196896758648974E1
2.92968750000000000E9	-1.44717379027090565E1
2.94921875000000000E9	-1.45095125499164590E1
2.96875000000000000E9	-1.45339451618198390E1
2.98828125000000000E9	-1.45460472961707699E1
3.00781250000000000E9	-1.45468815692739528E1
3.02734375000000000E9	-1.45375346552789031E1
3.04687500000000000E9	-1.45190932343560219E1
3.06640625000000000E9	-1.44926235117888691E1
3.08593750000000000E9	-1.44591545847044700E1
3.10546875000000000E9	-1.44196656441742688E1
3.12500000000000000E9	-1.43750767818218694E1
3.16406250000000000E9	-1.42739511313818523E1
3.20312500000000000E9	-1.41617949761137796E1
3.24218750000000000E9	-1.40435439433211728E1
3.28125000000000000E9	-1.39231340492919187E1
3.32031250000000000E9	-1.38036284582792756E1
3.35937500000000000E9	-1.36873578842056043E1
3.39843750000000000E9	-1.35760560540043396E1
3.43750000000000000E9	-1.34709807641483459E1
3.47656250000000000E9	-1.33730169637208807E1
3.51562500000000000E9	-1.32827617189411495E1
3.55468750000000000E9	-1.32005926530271211E1
3.59375000000000000E9	-1.31267221580270710E1
3.63281250000000000E9	-1.30612397950948322E1
3.67187500000000000E9	-1.30041451259016450E1
3.71093750000000000E9	-1.29553729215539604E1
3.75000000000000000E9	-1.29148123702744266E1
3.77604166665624996E9	-1.28922649003968415E1
3.80208333331249992E9	-1.28732570282330117E1
3.82812499996874944E9	-1.28577385444717773E1
3.85416666662500074E9	-1.28456573077535774E1
3.88020833328125025E9	-1.28369599668713397E1
3.90624999993750066E9	-1.28315925334296077E1
3.93229166659375062E9	-1.28295008266099519E1
3.95833333324999970E9	-1.28306308076295794E1
4.01041666656250051E9	-1.28423417327145128E1
4.06249999987499955E9	-1.28663028332967477E1
4.11458333318750036E9	-1.29021009861472780E1
4.16666666649999939E9	-1.29493296220922383E1
4.19270833315625069E9	-1.29771035580095351E1
4.21874999981250021E9	-1.30075821166368821E1
4.24479166646874884E9	-1.30407127911513454E1
4.27083333312499924E9	-1.30764416147538065E1
4.29687499978124965E9	-1.31147126654365032E1
4.32291666643750094E9	-1.31554675282610045E1
4.34895833309374957E9	-1.31986447208287228E1
4.37499999974999998E9	-1.32441790891568778E1
4.40104166640624950E9	-1.32920011828550155E1
4.42708333306249990E9	-1.33420366202831953E1
4.45312499971874942E9	-1.33942054562044022E1
4.47916666637500072E9	-1.34484215662692841E1
4.50520833303125023E9	-1.35045920644136830E1
4.53124999968750064E9	-1.35626167708434053E1
4.55729166634375105E9	-1.36223877496423240E1
4.58333333299999968E9	-1.36837889360846021E1
4.60937499968750064E9	-1.37466958744439882E1
4.63541666637500072E9	-1.38109755867723849E1
4.66145833306249990E9	-1.38764865937826554E1
4.68749999974999998E9	-1.39430791063211634E1
4.71354166643750094E9	-1.40105954050939263E1
4.73958333312499924E9	-1.40788704230932171E1
4.76562499981250021E9	-1.41477325415808530E1
4.79166666650000028E9	-1.42170046059193855E1
4.81770833318750036E9	-1.42865051621122552E1
4.84374999987499955E9	-1.43560499087018201E1
4.86979166656249962E9	-1.44254533518246975E1
4.89583333324999881E9	-1.44945306439471966E1
4.92187499993750066E9	-1.45630995793711304E1
4.94791666662499985E9	-1.46309827123436031E1
4.97395833331249992E9	-1.46980095568938141E1
5.00000000000000000E9	-1.47640188217563284E1
5.03906250000000000E9	-1.48608005519146480E1
5.07812500000000000E9	-1.49545122010748321E1
5.11718750000000000E9	-1.50447907913551737E1
5.15625000000000000E9	-1.51313695339604659E1
5.19531250000000000E9	-1.52140874683280569E1
5.23437500000000000E9	-1.52928955006224321E1
5.27343750000000000E9	-1.53678585436701276E1
5.31250000000000000E9	-1.54391537462433193E1
5.35156250000000000E9	-1.55070650805937005E1
5.39062500000000000E9	-1.55719748014398784E1
5.42968750000000000E9	-1.56343524719766558E1
5.46875000000000000E9	-1.56947423580093059E1
5.50781250000000000E9	-1.57537500169094713E1
5.54687500000000000E9	-1.58120288614463433E1
5.58593750000000000E9	-1.58702673753564971E1
5.62500000000000000E9	-1.59291775177062211E1
5.66406250000000000E9	-1.59894846970774029E1
5.70312500000000000E9	-1.60519195422739647E1
5.74218750000000000E9	-1.61172115571357999E1
5.78125000000000000E9	-1.61860846316458407E1
5.82031250000000000E9	-1.62592542935325990E1
5.85937500000000000E9	-1.63374265238094130E1
5.89843750000000000E9	-1.64212979231976108E1
5.93750000000000000E9	-1.65115569995719680E1
5.97656250000000000E9	-1.66088863441607226E1
6.01562500000000000E9	-1.67139654709325614E1
6.05468750000000000E9	-1.68274741044686893E1
6.09375000000000000E9	-1.69500957122267470E1
6.13281250000000000E9	-1.70825210834675767E1
6.17187500000000000E9	-1.72254517555025255E1
6.21093750000000000E9	-1.73796030744817331E1
6.25000000000000000E9	-1.75457066483051216E1
6.30208333331249992E9	-1.77870683944586783E1
6.35416666662499985E9	-1.80528387974967375E1
6.40624999993750066E9	-1.83448918406627892E1
6.45833333325000059E9	-1.86651259107634582E1
6.51041666656249873E9	-1.90154162949648731E1
6.56249999987500132E9	-1.93975313287684115E1
6.61458333318750125E9	-1.98129927878943657E1
6.66666666649999939E9	-2.02628509495890352E1
6.71874999981250021E9	-2.07473301598426474E1
6.77083333312500013E9	-2.12652815392886740E1
6.82291666643749828E9	-2.18133588198335060E1
6.87499999974999998E9	-2.23848239983323971E1
6.92708333306249990E9	-2.29679267129995868E1
6.97916666637500072E9	-2.35439616747461899E1
7.03124999968750064E9	-2.40855145762319678E1
7.08333333299999879E9	-2.45561351829474361E1
7.13541666637500072E9	-2.49134262065700618E1
7.18749999974999998E9	-2.51171667077446115E1
7.23958333312500013E9	-2.51411387143911869E1
7.29166666649999939E9	-2.49828398633281168E1
7.34374999987500132E9	-2.46644499834969722E1
7.39583333325000147E9	-2.42243234517838024E1
7.44791666662499985E9	-2.37050060377934901E1
7.50000000000000000E9	-2.31442008245449982E1
7.55208333325000147E9	-2.25667314010532571E1
7.60416666649999939E9	-2.20009935300521597E1
7.65624999974999998E9	-2.14615198994277945E1
7.70833333299999879E9	-2.09578754484690943E1
7.76041666637500072E9	-2.04959440021165262E1
7.81249999974999998E9	-2.00790063126612894E1
7.86458333312500013E9	-1.97085570955518596E1
7.91666666649999939E9	-1.93848899106269523E1
7.96874999987500132E9	-1.91074994333940440E1
8.02083333325000147E9	-1.88753466691790406E1
8.07291666662499985E9	-1.86870214738202800E1
8.12500000000000000E9	-1.85408253942157630E1
8.20312500000000000E9	-1.83961305374447948E1
8.28125000000000000E9	-1.83336408758124714E1
8.35937500000000000E9	-1.83427473962058163E1
8.43750000000000000E9	-1.84087619658193091E1
8.51562500000000000E9	-1.85107742977646561E1
8.59375000000000000E9	-1.86193542673532031E1
8.67187500000000000E9	-1.86953188114695878E1
8.75000000000000000E9	-1.86918210318388978E1
8.78906250000000000E9	-1.86453333346469163E1
8.82812500000000000E9	-1.85621617692926977E1
8.86718750000000000E9	-1.84386689183349040E1
8.90625000000000000E9	-1.82728986312639452E1
8.94531250000000000E9	-1.80647891540421535E1
8.98437500000000000E9	-1.78161660222922480E1
9.02343750000000000E9	-1.75305155490731446E1
9.06250000000000000E9	-1.72125910469738264E1
9.10156250000000000E9	-1.68679354264000381E1
9.14062500000000000E9	-1.65024068546521940E1
9.17968750000000000E9	-1.61217737223369673E1
9.21875000000000000E9	-1.57314141744735281E1
9.25781250000000000E9	-1.53361265128287449E1
9.29687500000000000E9	-1.49400369974683511E1
9.33593750000000000E9	-1.45465822056563066E1
9.37500000000000000E9	-1.41585417760235877E1
9.41406250000000000E9	-1.37781006689002283E1
9.45312500000000000E9	-1.34069251469950057E1
9.49218750000000000E9	-1.30462417239612738E1
9.53125000000000000E9	-1.26969124920111853E1
9.57031250000000000E9	-1.23595032998918564E1
9.60937500000000000E9	-1.20343433088589191E1
9.64843750000000000E9	-1.17215757256129072E1
9.68750000000000000E9	-1.14212002251420275E1
9.72656250000000000E9	-1.11331079229538266E1
9.76562500000000000E9	-1.08571098762797935E1
9.80468750000000000E9	-1.05929600843655880E1
9.84375000000000000E9	-1.03403738815472890E1
9.88281250000000000E9	-1.00990425117791616E1
9.92187500000000000E9	-9.86864456171422866E0
9.96093750000000000E9	-9.64885482312359244E0
1.00000000000000000E10	-9.43935105990373025E0
1.00520833337500015E10	-9.17547168481879538E0
1.01041666675000008E10	-8.92861011471887700E0
1.01562500012500001E10	-8.69810203906714463E0
1.02083333350000016E10	-8.48333549965709466E0
1.02604166687500009E10	-8.28375284196438599E0
1.03125000025000002E10	-8.09885002899999940E0
1.03645833362499995E10	-7.92817402362929879E0
1.04166666699999988E10	-7.77131878740362225E0
1.04687500037500003E10	-7.62792032772120798E0
1.05208333375000018E10	-7.49765114081572648E0
1.05729166712500011E10	-7.38021433814144778E0
1.06250000049999960E10	-7.27533770244807787E0
1.06770833387499975E10	-7.18276789292114692E0
1.07291666724999990E10	-7.10226500311619446E0
1.07812500062499983E10	-7.03359766900032124E0
1.08333333400000020E10	-6.97653892614497639E0
1.08593750065624994E10	-6.95229224632511222E0
1.08854166731250013E10	-6.93086302524667452E0
1.09114583396874987E10	-6.91222290502018577E0
1.09375000062499983E10	-6.89634343010491957E0
1.09635416728125001E10	-6.88319606782806925E0
1.09895833393749998E10	-6.87275225837309556E0
1.10156250059374994E10	-6.86498349701196098E0
1.10416666724999990E10	-6.85986145159990990E0
1.10677083390625031E10	-6.85735811861698430E0
1.10937500056250005E10	-6.85744602132269154E0
1.11197916721874979E10	-6.86009845388276673E0
1.11458333387499975E10	-6.86528977562069009E0
1.11718750053124993E10	-6.87299575982708788E0
1.11979166718750012E10	-6.88319400180961516E0
1.12239583384375008E10	-6.89586439106065097E0
1.12500000049999960E10	-6.91098965252903241E0
1.12760416715625000E10	-6.92855596196789847E0
1.13020833381249974E10	-6.94855364014641896E0
1.13281250046875015E10	-6.97097793030435042E0
1.13541666712500011E10	-6.99582986252998040E0
1.13802083378125007E10	-7.02311720768152981E0
1.14062500043750026E10	-7.05285552196935051E0
1.14322916709374978E10	-7.08506928128601565E0
1.14583333375000018E10	-7.11979310172774849E0
1.14843750040624992E10	-7.15707303941424566E0
1.15104166706250011E10	-7.19696795861700878E0
1.15364583371875007E10	-7.23955095230789158E0
1.15625000037500003E10	-7.28491079353556792E0
1.15885416703124999E10	-7.33315338957759266E0
1.16145833368749996E10	-7.38440320372167225E0
1.16406250034375014E10	-7.43880460201016369E0
1.16666666699999988E10	-7.49652307465100698E0
1.17013888925000020E10	-7.57896856597313118E0
1.17361111150000008E10	-7.66815584496993186E0
1.17708333375000018E10	-7.76466754548089089E0
1.18055555599999984E10	-7.86915981278414467E0
1.18402777824999994E10	-7.98235886608254308E0
1.18750000049999960E10	-8.10505428374496262E0
1.19097222275000014E10	-8.23808869098953878E0
1.19444444499999980E10	-8.38234371544652923E0
1.19791666718750012E10	-8.53872230376669705E0
1.20138888937499999E10	-8.70812775935627847E0
1.20486111156250031E10	-8.89144005107610091E0
1.20833333375000018E10	-9.08949016420304012E0
1.21180555593750006E10	-9.30303328403412877E0
1.21527777812499993E10	-9.53272153160050273E0
1.21875000031250003E10	-9.77907672094695535E0
1.22222222249999990E10	-1.00424632079422893E1
1.22569444468750000E10	-1.03230603862252557E1
1.22916666687500009E10	-1.06208338185595008E1
1.23263888906250019E10	-1.09355034520792405E1
1.23611111125000006E10	-1.12665069471276880E1
1.23958333343750016E10	-1.16129559572452679E1
1.24305555562499981E10	-1.19735833573694950E1
1.24652777781250013E10	-1.23466800882145789E1
1.25000000000000000E10	-1.27300216796360455E1
1.25195312500000000E10	-1.29491214317654690E1
1.25390625000000000E10	-1.31699881164998045E1
1.25585937500000000E10	-1.33919548942673439E1
1.25781250000000000E10	-1.36142784096145641E1
1.25976562500000000E10	-1.38361358099102594E1
1.26171875000000000E10	-1.40566231227911542E1
1.26367187500000000E10	-1.42747555030417939E1
1.26562500000000000E10	-1.44894699163049112E1
1.26757812500000000E10	-1.46996308554485666E1
1.26953125000000000E10	-1.49040396692146504E1
1.27148437500000000E10	-1.51014480040587418E1
1.27343750000000000E10	-1.52905757021365107E1
1.27539062500000000E10	-1.54701332496666466E1
1.27734375000000000E10	-1.56388485291800405E1
1.27929687500000000E10	-1.57954972108406655E1
1.28125000000000000E10	-1.59389356560381579E1
1.28515625000000000E10	-1.61822127482050915E1
1.28906250000000000E10	-1.63623876248768707E1
1.29296875000000000E10	-1.64763311022335968E1
1.29687500000000000E10	-1.65244670763550827E1
1.30078125000000000E10	-1.65106002701482124E1
1.30468750000000000E10	-1.64412376583892206E1
1.30859375000000000E10	-1.63246083184065638E1
1.31250000000000000E10	-1.61696370998218875E1
1.31640625000000000E10	-1.59850771077924714E1
1.32031250000000000E10	-1.57789046858585968E1
1.32421875000000000E10	-1.55579852927954576E1
1.32812500000000000E10	-1.53279601113573372E1
1.33203125000000000E10	-1.50932831601031237E1
1.33593750000000000E10	-1.48573439710478783E1
1.33984375000000000E10	-1.46226270388390467E1
1.34375000000000000E10	-1.43908765357578772E1
1.35156250000000000E10	-1.39404443577991199E1
1.35937500000000000E10	-1.35104692151220163E1
1.36718750000000000E10	-1.31011174223616811E1
1.37500000000000000E10	-1.27103481555986986E1
1.38541666662500007E10	-1.22129532396200458E1
1.39583333324999992E10	-1.17354171159536547E1
1.40624999987500021E10	-1.12704713085232133E1
1.41666666649999984E10	-1.08119622867366583E1
1.42708333312499991E10	-1.03550361628877385E1
1.43749999974999976E10	-9.89613995368806521E0
1.44791666637499983E10	-9.43296003273188077E0
1.45833333299999990E10	-8.96435771005292814E0
1.46354166637499983E10	-8.72797854901255477E0
1.46874999974999976E10	-8.49033177725009480E0
1.47395833312499991E10	-8.25159555537614153E0
1.47916666649999984E10	-8.01202206235651815E0
1.48437499987500021E10	-7.77194003152307289E0
1.48958333324999992E10	-7.53175783497421492E0
1.49479166662500007E10	-7.29196696217797591E0
1.50000000000000000E10	-7.05314567506197676E0


