freq	dB(S11_discrete)
1.72851562500000000E9	-3.20143586460623020E-1
1.75781250000000000E9	-3.37095931944387184E-1
1.78710937500000000E9	-3.57157969333606662E-1
1.81640625000000000E9	-3.80841212300794041E-1
1.84570312500000000E9	-4.08730220185660897E-1
1.87500000000000000E9	-4.41491996523821584E-1
1.89453125000000000E9	-4.66411251842669383E-1
1.91406250000000000E9	-4.94081782854282814E-1
1.93359375000000000E9	-5.24775589760333006E-1
1.95312500000000000E9	-5.58788022826234432E-1
1.97265625000000000E9	-5.96439247104941561E-1
1.99218750000000000E9	-6.38075660595100569E-1
2.01171875000000000E9	-6.84071224290536861E-1
2.03125000000000000E9	-7.34828653532632892E-1
2.05078125000000000E9	-7.90780410192869621E-1
2.07031250000000000E9	-8.52389424709766530E-1
2.08984375000000000E9	-9.20149466227638868E-1
2.10937500000000000E9	-9.94585068526970595E-1
2.12890625000000000E9	-1.07625090974424187E0
2.14843750000000000E9	-1.16573053586619535E0
2.16796875000000000E9	-1.26363431259602832E0
2.18750000000000000E9	-1.37059648846895454E0
2.20703125000000000E9	-1.48727125507767344E0
2.22656250000000000E9	-1.61432769887272132E0
2.24609375000000000E9	-1.75244355383568662E0
2.26562500000000000E9	-1.90229768548839462E0
2.28515625000000000E9	-2.06456126356706227E0
2.30468750000000000E9	-2.23988761169253081E0
2.32421875000000000E9	-2.42890075486503365E0
2.34375000000000000E9	-2.63218271588766806E0
2.36328125000000000E9	-2.85025963524873971E0
2.38281250000000000E9	-3.08358680045492051E0
2.40234375000000000E9	-3.33253266538387871E0
2.42187500000000000E9	-3.59736191414166040E0
2.44140625000000000E9	-3.87821757572883641E0
2.46093750000000000E9	-4.17510212778546652E0
2.48046875000000000E9	-4.48785744717547264E0
2.50000000000000000E9	-4.81614338616839532E0
2.51953125000000000E9	-5.15941469749670745E0
2.53906250000000000E9	-5.51689603101097514E0
2.55859375000000000E9	-5.88755482080850712E0
2.57812500000000000E9	-6.27007212697027150E0
2.59765625000000000E9	-6.66281195158172945E0
2.61718750000000000E9	-7.06379027855693931E0
2.63671875000000000E9	-7.47064614419269279E0
2.65625000000000000E9	-7.88061844707319636E0
2.67578125000000000E9	-8.29053388989498075E0
2.69531250000000000E9	-8.69681321236382487E0
2.71484375000000000E9	-9.09550432157668354E0
2.73437500000000000E9	-9.48235141026552242E0
2.75390625000000000E9	-9.85290783025180694E0
2.77343750000000000E9	-1.02026965124749780E1
2.79296875000000000E9	-1.05274146462747953E1
2.81250000000000000E9	-1.08231696339717187E1
2.83203125000000000E9	-1.10867228745181912E1
