        Frequency / GHz                S1,1 (1)/abs,dB
               2.2911999                     -0.42610431
                  2.3176                     -0.44967117
               2.3440001                     -0.47316219
                  2.3704                     -0.49648265
                  2.3968                     -0.51955236
               2.4231999                     -0.54231013
                  2.4496                     -0.56471381
               2.4760001                     -0.58674392
               2.5023999                     -0.60839953
                  2.5288                      -0.6297022
               2.5552001                     -0.65069253
                  2.5816                     -0.67143155
                   2.608                     -0.69200063
               2.6343999                     -0.71249532
                  2.6608                      -0.7330281
               2.6872001                     -0.75372408
               2.7135999                     -0.77471698
                    2.74                     -0.79615062
               2.7664001                     -0.81817174
               2.7927999                     -0.84093162
                  2.8192                     -0.86457745
               2.8455999                     -0.88925632
                   2.872                     -0.91510749
               2.8984001                     -0.94225921
               2.9247999                     -0.97083029
                  2.9512                      -1.0009252
               2.9776001                      -1.0326315
               3.0039999                      -1.0660181
                  3.0304                      -1.1011335
               3.0567999                      -1.1380063
                  3.0832                      -1.1766389
               3.1096001                      -1.2170125
               3.1359999                      -1.2590806
                  3.1624                      -1.3027735
               3.1888001                      -1.3479955
               3.2151999                      -1.3946245
                  3.2416                      -1.4425151
               3.2679999                      -1.4914965
                  3.2944                      -1.5413782
               3.3208001                      -1.5919458
               3.3471999                      -1.6429717
                  3.3736                      -1.6942084
               3.4000001                      -1.7453993
               3.4263999                      -1.7962784
                  3.4528                      -1.8465761
               3.4791999                      -1.8960208
                  3.5056                       -1.944347
               3.5320001                      -1.9912987
               3.5583999                      -2.0366336
                  3.5848                      -2.0801254
               3.6112001                      -2.1215742
               3.6375999                      -2.1608051
                   3.664                      -2.1976737
               3.6903999                      -2.2320684
                  3.7168                      -2.2639143
               3.7432001                      -2.2931704
               3.7695999                      -2.3198363
                   3.796                      -2.3439434
               3.8224001                      -2.3655622
               3.8487999                      -2.3847945
                  3.8752                      -2.4017696
               3.9015999                      -2.4166467
                   3.928                      -2.4296055
               3.9544001                      -2.4408414
               3.9807999                      -2.4505663
               4.0071998                      -2.4589977
               4.0335999                      -2.4663579
               4.0599999                      -2.4728666
                  4.0864                      -2.4787402
               4.1128001                      -2.4841832
               4.1392002                      -2.4893913
               4.1655998                       -2.494541
               4.1919999                       -2.499794
                  4.2184                      -2.5052909
               4.2448001                      -2.5111509
               4.2712002                      -2.5174745
               4.2975998                      -2.5243365
               4.3239999                      -2.5317938
                  4.3504                      -2.5398826
               4.3768001                      -2.5486178
               4.4032001                      -2.5579994
               4.4295998                      -2.5680084
               4.4559999                      -2.5786156
               4.4823999                      -2.5897804
                  4.5088                      -2.6014542
               4.5352001                      -2.6135821
               4.5616002                      -2.6261068
               4.5879998                      -2.6389731
               4.6143999                      -2.6521278
                  4.6408                      -2.6655216
               4.6672001                      -2.6791168
               4.6936002                      -2.6928834
               4.7199998                      -2.7068032
               4.7463999                      -2.7208713
                  4.7728                      -2.7350986
               4.7992001                      -2.7495094
               4.8256001                      -2.7641432
               4.8520002                      -2.7790537
               4.8783998                      -2.7943115
               4.9047999                      -2.8099963
                  4.9312                      -2.8262022
               4.9576001                      -2.8430347
               4.9840002                      -2.8606029
               5.0103998                      -2.8790286
               5.0367999                       -2.898433
                  5.0632                      -2.9189401
               5.0896001                      -2.9406763
               5.1160002                      -2.9637644
               5.1423998                      -2.9883209
               5.1687999                      -3.0144602
                  5.1952                      -3.0422835
               5.2216001                      -3.0718868
               5.2480001                      -3.1033523
               5.2744002                       -3.136752
               5.3007998                      -3.1721434
               5.3271999                      -3.2095707
                  5.3536                      -3.2490652
               5.3800001                      -3.2906416
               5.4064002                      -3.3343025
               5.4327998                      -3.3800368
               5.4591999                      -3.4278168
                  5.4856                      -3.4776082
               5.5120001                      -3.5293588
               5.5384002                      -3.5830098
               5.5647998                      -3.6384915
               5.5911999                      -3.6957293
                  5.6176                       -3.754638
               5.6440001                      -3.8151303
               5.6704001                      -3.8771191
               5.6968002                      -3.9405112
               5.7231998                      -4.0052169
               5.7495999                        -4.07115
                   5.776                      -4.1382265
               5.8024001                      -4.2063724
               5.8288002                      -4.2755179
               5.8551998                      -4.3456056
               5.8815999                      -4.4165874
                   5.908                      -4.4884294
               5.9344001                      -4.5611079
               5.9608002                      -4.6346171
               5.9871998                      -4.7089642
               6.0135999                      -4.7841722
                    6.04                       -4.860278
               6.0664001                      -4.9373378
               6.0928001                      -5.0154204
               6.1192002                      -5.0946108
               6.1455998                      -5.1750093
               6.1719999                      -5.2567281
                  6.1984                      -5.3398926
               6.2248001                      -5.4246385
               6.2512002                      -5.5111148
               6.2775998                      -5.5994724
               6.3039999                      -5.6898757
                  6.3304                      -5.7824865
               6.3568001                      -5.8774745
               6.3832002                      -5.9750049
               6.4095998                      -6.0752421
               6.4359999                      -6.1783441
                  6.4624                      -6.2844594
                  6.4888                      -6.3937241
               6.5152001                      -6.5062606
               6.5416002                       -6.622168
               6.5679998                      -6.7415228
               6.5943999                      -6.8643747
                  6.6208                      -6.9907365
               6.6472001                      -7.1205834
               6.6736002                      -7.2538477
               6.6999998                      -7.3904092
               6.7263999                       -7.530091
                  6.7528                      -7.6726546
               6.7792001                      -7.8177937
               6.8056002                      -7.9651246
               6.8319998                      -8.1141842
               6.8583999                      -8.2644266
                  6.8848                      -8.4152149
                  6.9112                      -8.5658256
               6.9376001                      -8.7154454
               6.9640002                       -8.863176
               6.9903998                      -9.0080465
               7.0167999                      -9.1490179
                  7.0432                      -9.2850077
               7.0696001                      -9.4149043
               7.0960002                         -9.5376
               7.1223998                      -9.6520184
               7.1487999                      -9.7571489
                  7.1752                      -9.8520817
               7.2016001                      -9.9360447
               7.2280002                      -10.008431
               7.2543998                      -10.068834
               7.2807999                      -10.117058
                  7.3072                      -10.153131
                  7.3336                      -10.177312
               7.3600001                      -10.190068
               7.3864002                      -10.192067
               7.4127998                      -10.184146
               7.4391999                      -10.167277
                  7.4656                      -10.142535
               7.4920001                      -10.111057
               7.5184002                       -10.07401
               7.5447998                       -10.03256
               7.5711999                       -9.987836
                  7.5976                      -9.9409174
               7.6240001                      -9.8928056
               7.6504002                      -9.8444202
               7.6767998                      -9.7965792
               7.7031999                      -9.7500075
                  7.7296                      -9.7053252
                   7.756                      -9.6630558
               7.7824001                      -9.6236273
               7.8088002                      -9.5873825
               7.8351998                       -9.554581
               7.8615999                      -9.5254174
                   7.888                      -9.5000214
               7.9144001                      -9.4784769
               7.9408002                      -9.4608279
               7.9671998                      -9.4470938
               7.9935999                      -9.4372768
               8.0200005                      -9.4313795
               8.0464001                       -9.429411
               8.0727997                      -9.4314029
               8.0992002                      -9.4374137
               8.1255999                      -9.4475464
               8.1520004                      -9.4619488
                  8.1784                      -9.4808304
               8.2047997                      -9.5044604
               8.2312002                      -9.5331803
               8.2575998                      -9.5674027
               8.2840004                      -9.6076193
                  8.3104                      -9.6544007
               8.3367996                      -9.7083965
               8.3632002                      -9.7703356
               8.3895998                      -9.8410322
               8.4160004                      -9.9213783
                  8.4424                       -10.01235
               8.4687996                      -10.115006
               8.4952002                      -10.230493
               8.5215998                      -10.360047
               8.5480003                      -10.505002
               8.5743999                      -10.666795
               8.6007996                      -10.846982
               8.6272001                      -11.047252
               8.6535997                      -11.269444
               8.6800003                      -11.515578
               8.7063999                      -11.787876
               8.7327995                      -12.088812
               8.7592001                      -12.421149
               8.7855997                      -12.787999
               8.8120003                      -13.192894
               8.8383999                      -13.639858
               8.8648005                      -14.133499
               8.8912001                      -14.679102
               8.9175997                      -15.282692
               8.9440002                      -15.951054
               8.9703999                      -16.691578
               8.9968004                      -17.511693
                  9.0232                      -18.417415
               9.0495996                      -19.409848
               9.0760002                       -20.47738
               9.1023998                      -21.579582
               9.1288004                      -22.619464
                  9.1552                      -23.416293
               9.1815996                      -23.737333
               9.2080002                      -23.447594
               9.2343998                      -22.638842
               9.2608004                      -21.538932
                  9.2872                      -20.345914
               9.3135996                      -19.172901
               9.3400002                      -18.069589
               9.3663998                      -17.051973
               9.3928003                      -16.120785
               9.4191999                       -15.27067
               9.4455996                      -14.494347
               9.4720001                      -13.784382
               9.4983997                      -13.133873
               9.5248003                      -12.536671
               9.5511999                      -11.987394
               9.5775995                      -11.481358
               9.6040001                      -11.014495
               9.6303997                      -10.583256
               9.6568003                      -10.184541
               9.6831999                      -9.8156196
               9.7096004                      -9.4740821
               9.7360001                      -9.1577821
               9.7623997                      -8.8647989
               9.7888002                      -8.5934096
               9.8151999                      -8.3420551
               9.8416004                      -8.1093229
                   9.868                      -7.8939271
               9.8943996                      -7.6946954
               9.9208002                      -7.5105574
               9.9471998                      -7.3405344
               9.9736004                       -7.183734
                      10                      -7.0393431
                 10.0264                      -6.9066264
                 10.0528                      -6.7849198
                 10.0792                      -6.6736293
                 10.1056                      -6.5722301
                  10.132                      -6.4802637
                 10.1584                      -6.3973393
                 10.1848                      -6.3231285
                 10.2112                      -6.2573676
                 10.2376                       -6.199857
                  10.264                      -6.1504543
                 10.2904                      -6.1090796
                 10.3168                      -6.0757083
                 10.3432                      -6.0503731
                 10.3696                      -6.0331576
                  10.396                      -6.0241953
                 10.4224                      -6.0236685
                 10.4488                      -6.0318029
                 10.4752                      -6.0488677
                 10.5016                      -6.0751695
                  10.528                       -6.111051
                 10.5544                      -6.1568908
                 10.5808                      -6.2130978
                 10.6072                      -6.2801128
                 10.6336                      -6.3584039
                   10.66                      -6.4484682
                 10.6864                      -6.5508291
                 10.7128                      -6.6660385
                 10.7392                      -6.7946764
                 10.7656                      -6.9373509
                  10.792                       -7.094703
                 10.8184                       -7.267405
                 10.8448                      -7.4561641
                 10.8712                      -7.6617265
                 10.8976                      -7.8848836
                  10.924                      -8.1264685
                 10.9504                      -8.3873668
                 10.9768                      -8.6685172
                 11.0032                      -8.9709137
                 11.0296                      -9.2956092
                  11.056                      -9.6437156
                 11.0824                      -10.016397
                 11.1088                      -10.414857
                 11.1352                      -10.840318
                 11.1616                      -11.293984
                  11.188                      -11.776975
                 11.2144                      -12.290218
                 11.2408                      -12.834283
                 11.2672                      -13.409125
                 11.2936                      -14.013677
                   11.32                      -14.645256
                 11.3464                      -15.298675
                 11.3728                      -15.965031
                 11.3992                      -16.630145
                 11.4256                      -17.272915
                  11.452                      -17.864222
                 11.4784                       -18.36776
                 11.5048                      -18.744408
                 11.5312                      -18.960805
                 11.5576                      -18.999565
                  11.584                      -18.865607
                 11.6104                      -18.584255
                 11.6368                      -18.192462
                 11.6632                      -17.728758
                 11.6896                      -17.226421
                  11.716                      -16.710835
                 11.7424                      -16.199701
                 11.7688                      -15.704496
                 11.7952                       -15.23213
                 11.8216                      -14.786365
                  11.848                      -14.368882
                 11.8744                      -13.980028
                 11.9008                      -13.619325
                 11.9272                      -13.285791
                 11.9536                      -12.978172
                   11.98                      -12.695064
                 12.0064                      -12.435003
                 12.0328                       -12.19652
                 12.0592                      -11.978169
                 12.0856                      -11.778542
                  12.112                      -11.596281
                 12.1384                      -11.430079
                 12.1648                      -11.278681
                 12.1912                       -11.14088
                 12.2176                      -11.015521
                  12.244                      -10.901484
                 12.2704                        -10.7977
                 12.2968                      -10.703135
                 12.3232                      -10.616791
                 12.3496                       -10.53771
                  12.376                      -10.464967
                 12.4024                      -10.397677
                 12.4288                      -10.334989
                 12.4552                      -10.276094
                 12.4816                      -10.220224
                  12.508                      -10.166654
                 12.5344                      -10.114705
                 12.5608                      -10.063754
                 12.5872                       -10.01322
                 12.6136                      -9.9625904
                   12.64                      -9.9114021
                 12.6664                      -9.8592546
                 12.6928                      -9.8058099
                 12.7192                      -9.7507926
                 12.7456                      -9.6939861
                  12.772                      -9.6352384
                 12.7984                      -9.5744534
                 12.8248                        -9.51159
                 12.8512                      -9.4466615
                 12.8776                      -9.3797245
                  12.904                      -9.3108793
                 12.9304                      -9.2402634
                 12.9568                      -9.1680415
                 12.9832                      -9.0944069
                 13.0096                      -9.0195653
                  13.036                      -8.9437399
                 13.0624                      -8.8671563
                 13.0888                       -8.790045
                 13.1152                      -8.7126305
                 13.1416                      -8.6351319
                  13.168                      -8.5577568
                 13.1944                      -8.4806961
                 13.2208                      -8.4041273
                 13.2472                      -8.3282077
                 13.2736                      -8.2530758
                    13.3                       -8.178851
                 13.3264                      -8.1056284
                 13.3528                       -8.033487
                 13.3792                      -7.9624841
                 13.4056                       -7.892661
                  13.432                      -7.8240397
                 13.4584                      -7.7566291
                 13.4848                      -7.6904255
                 13.5112                      -7.6254141
                 13.5376                      -7.5615716
                  13.564                      -7.4988698
                 13.5904                      -7.4372768
                 13.6168                      -7.3767615
                 13.6432                       -7.317293
                 13.6696                       -7.258844
                  13.696                      -7.2013946
                 13.7224                      -7.1449314
                 13.7488                      -7.0894518
                 13.7752                      -7.0349606
                 13.8016                      -6.9814767
                  13.828                      -6.9290278
                 13.8544                      -6.8776564
                 13.8808                      -6.8274123
                 13.9072                      -6.7783582
                 13.9336                      -6.7305657
                   13.96                      -6.6841159
                 13.9864                      -6.6390931
                 14.0128                      -6.5955898
                 14.0392                      -6.5536998
                 14.0656                      -6.5135171
                  14.092                      -6.4751367
                 14.1184                      -6.4386479
                 14.1448                      -6.4041352
                 14.1712                      -6.3716777
                 14.1976                      -6.3413422
                  14.224                      -6.3131879
                 14.2504                      -6.2872578
                 14.2768                      -6.2635865
                 14.3032                      -6.2421907
                 14.3296                      -6.2230735
                  14.356                      -6.2062231
                 14.3824                      -6.1916117
                 14.4088                       -6.179198
                 14.4352                      -6.1689261
                 14.4616                      -6.1607271
                  14.488                      -6.1545194
                 14.5144                      -6.1502123
                 14.5408                      -6.1477072
                 14.5672                      -6.1468969
                 14.5936                      -6.1476735
                   14.62                      -6.1499252
                 14.6464                      -6.1535417
                 14.6728                      -6.1584174
                 14.6992                      -6.1644515
                 14.7256                      -6.1715534
                  14.752                      -6.1796438
                 14.7784                      -6.1886539
                 14.8048                      -6.1985339
                 14.8312                      -6.2092491
                 14.8576                      -6.2207804
                  14.884                      -6.2331325
                 14.9104                      -6.2463236
                 14.9368                      -6.2603936
                 14.9632                      -6.2753993
                 14.9896                      -6.2914158
                  15.016                      -6.3085331
                 15.0424                      -6.3268536
                 15.0688                      -6.3464926
                 15.0952                       -6.367573
                 15.1216                      -6.3902256
                  15.148                      -6.4145821
                 15.1744                      -6.4407773
                 15.2008                      -6.4689426
                 15.2272                      -6.4992029
                 15.2536                      -6.5316763
                   15.28                      -6.5664697
                 15.3064                      -6.6036779
                 15.3328                      -6.6433802
                 15.3592                      -6.6856379
                 15.3856                      -6.7304951
                  15.412                      -6.7779767
                 15.4384                      -6.8280868
                 15.4648                      -6.8808084
                 15.4912                       -6.936104
                 15.5176                      -6.9939181
                  15.544                      -7.0541739
                 15.5704                      -7.1167795
                 15.5968                      -7.1816237
                 15.6232                      -7.2485855
                 15.6496                      -7.3175306
                  15.676                        -7.38832
                 15.7024                      -7.4608075
                 15.7288                      -7.5348478
                 15.7552                      -7.6102988
                 15.7816                      -7.6870263
                  15.808                      -7.7649072
                 15.8344                      -7.8438345
                 15.8608                      -7.9237205
                 15.8872                      -8.0044996
                 15.9136                      -8.0861329
                   15.94                      -8.1686107
                 15.9664                      -8.2519543
                 15.9928                      -8.3362167
               16.019199                      -8.4214844
               16.045601                      -8.5078777
               16.072001                      -8.5955484
                 16.0984                      -8.6846793
                 16.1248                      -8.7754837
               16.151199                       -8.868201
               16.177601                      -8.9630922
                  16.204                      -9.0604408
                 16.2304                      -9.1605446
                 16.2568                      -9.2637129
               16.283199                      -9.3702656
               16.309601                      -9.4805237
                  16.336                      -9.5948072
                 16.3624                      -9.7134349
                 16.3888                      -9.8367149
               16.415199                      -9.9649446
               16.441601                      -10.098405
                  16.468                      -10.237361
                 16.4944                      -10.382056
                 16.5208                      -10.532709
               16.547199                      -10.689514
               16.573601                      -10.852637
                    16.6                      -11.022217
                 16.6264                      -11.198361
                 16.6528                      -11.381142
               16.679199                      -11.570604
               16.705601                      -11.766757
                  16.732                      -11.969578
                 16.7584                      -12.179009
                 16.7848                      -12.394959
               16.811199                      -12.617305
               16.837601                      -12.845893
                  16.864                      -13.080538
                 16.8904                      -13.321024
                 16.9168                      -13.567111
               16.943199                      -13.818534
               16.969601                      -14.075003
                  16.996                      -14.336207
                 17.0224                      -14.601819
                 17.0488                      -14.871491
               17.075199                      -15.144859
               17.101601                      -15.421542
                  17.128                      -15.701136
                 17.1544                      -15.983211
               17.180799                      -16.267303
               17.207199                      -16.552902
               17.233601                      -16.839434
                   17.26                      -17.126248
                 17.2864                      -17.412571
               17.312799                        -17.6975
               17.339199                      -17.979948
               17.365601                      -18.258606
                  17.392                      -18.531903
                 17.4184                      -18.797957
               17.444799                      -19.054541
               17.471201                      -19.299055
               17.497601                       -19.52852
                  17.524                      -19.739608
                 17.5504                      -19.928704
               17.576799                      -20.092035
               17.603201                      -20.225832
               17.629601                      -20.326557
                  17.656                      -20.391158
                 17.6824                      -20.417324
               17.708799                      -20.403706
               17.735201                      -20.350071
                 17.7616                      -20.257353
                  17.788                      -20.127595
                 17.8144                      -19.963789
               17.840799                      -19.769654
               17.867201                      -19.549364
                 17.8936                      -19.307299
                   17.92                      -19.047807
                 17.9464                      -18.775037
               17.972799                      -18.492804
               17.999201                      -18.204524
                 18.0256                      -17.913177
                  18.052                      -17.621309
                 18.0784                      -17.331054
               18.104799                      -17.044165
               18.131201                      -16.762058
                 18.1576                      -16.485856
                  18.184                      -16.216427
                 18.2104                      -15.954428
               18.236799                       -15.70033
               18.263201                      -15.454462
                 18.2896                      -15.217023
                  18.316                      -14.988119
                 18.3424                      -14.767771
               18.368799                      -14.555941
               18.395201                      -14.352534
                 18.4216                      -14.157423
                  18.448                      -13.970449
                 18.4744                      -13.791435
               18.500799                      -13.620188
               18.527201                       -13.45651
                 18.5536                        -13.3002
                   18.58                      -13.151056
                 18.6064                      -13.008886
               18.632799                      -12.873501
               18.659201                      -12.744724
                 18.6856                      -12.622389
                  18.712                      -12.506343
                 18.7384                      -12.396448
               18.764799                      -12.292577
               18.791201                      -12.194621
                 18.8176                      -12.102485
                  18.844                      -12.016086
               18.870399                      -11.935354
               18.896799                      -11.860234
               18.923201                      -11.790683
                 18.9496                      -11.726665
                  18.976                      -11.668154
               19.002399                      -11.615131
               19.028799                      -11.567584
               19.055201                      -11.525503
                 19.0816                      -11.488882
                  19.108                      -11.457714
               19.134399                      -11.431991
               19.160801                      -11.411701
               19.187201                      -11.396828
                 19.2136                      -11.387347
                   19.24                      -11.383225
               19.266399                      -11.384418
               19.292801                      -11.390871
               19.319201                       -11.40251
                 19.3456                      -11.419249
                  19.372                      -11.440982
               19.398399                      -11.467583
               19.424801                      -11.498904
                 19.4512                      -11.534778
                 19.4776                      -11.575007
                  19.504                      -11.619375
               19.530399                      -11.667631
               19.556801                      -11.719502
                 19.5832                      -11.774682
                 19.6096                       -11.83284
                  19.636                      -11.893615
               19.662399                      -11.956612
               19.688801                      -12.021413
                 19.7152                      -12.087573
                 19.7416                      -12.154618
                  19.768                      -12.222056
               19.794399                      -12.289373
               19.820801                       -12.35604
                 19.8472                      -12.421519
                 19.8736                      -12.485267
                    19.9                       -12.54674
               19.926399                      -12.605403
               19.952801                      -12.660737
                 19.9792                      -12.712242
                 20.0056                       -12.75945
                  20.032                      -12.801928
               20.058399                      -12.839286
               20.084801                      -12.871182
                 20.1112                      -12.897328
                 20.1376                      -12.917493
                  20.164                      -12.931503
               20.190399                      -12.939247
               20.216801                      -12.940672
                 20.2432                       -12.93578
                 20.2696                      -12.924629
                  20.296                      -12.907326
               20.322399                      -12.884021
               20.348801                      -12.854901
                 20.3752                      -12.820188
                 20.4016                      -12.780124
               20.427999                      -12.734972
               20.454399                      -12.685006
               20.480801                      -12.630508
                 20.5072                      -12.571763
                 20.5336                      -12.509052
               20.559999                      -12.442651
               20.586399                      -12.372829
               20.612801                      -12.299846
                 20.6392                       -12.22395
                 20.6656                      -12.145381
               20.691999                      -12.064365
               20.718399                       -11.98112
               20.744801                      -11.895855
                 20.7712                      -11.808772
                 20.7976                      -11.720065
               20.823999                      -11.629924
               20.850401                      -11.538535
               20.876801                      -11.446079
                 20.9032                       -11.35274
                 20.9296                      -11.258695
               20.955999                      -11.164124
               20.982401                      -11.069204
               21.008801                      -10.974114
                 21.0352                      -10.879029
                 21.0616                      -10.784123
               21.087999                      -10.689566
               21.114401                      -10.595524
                 21.1408                      -10.502159
                 21.1672                      -10.409623
                 21.1936                      -10.318063
               21.219999                       -10.22761
               21.246401                      -10.138389
                 21.2728                      -10.050508
                 21.2992                      -9.9640595
                 21.3256                      -9.8791233
               21.351999                      -9.7957577
               21.378401                      -9.7140035
                 21.4048                      -9.6338843
                 21.4312                      -9.5554015
                 21.4576                      -9.4785348
               21.483999                      -9.4032487
               21.510401                      -9.3294842
                 21.5368                      -9.2571626
                 21.5632                      -9.1861917
                 21.5896                      -9.1164552
               21.615999                      -9.0478292
               21.642401                      -8.9801727
                 21.6688                      -8.9133323
                 21.6952                      -8.8471511
                 21.7216                      -8.7814644
               21.747999                      -8.7161049
               21.774401                      -8.6509072
                 21.8008                      -8.5857098
                 21.8272                      -8.5203593
                 21.8536                      -8.4547131
               21.879999                      -8.3886431
               21.906401                      -8.3220371
                 21.9328                      -8.2548033
                 21.9592                      -8.1868713
                 21.9856                      -8.1181948
               22.011999                      -8.0487481
               22.038401                      -7.9785353
                 22.0648                      -7.9075837
                 22.0912                      -7.8359436
               22.117599                      -7.7636903
               22.143999                        -7.69092
               22.170401                      -7.6177482
                 22.1968                      -7.5443073
                 22.2232                      -7.4707454
               22.249599                      -7.3972194
               22.275999                      -7.3238963
               22.302401                      -7.2509463
                 22.3288                      -7.1785429
                 22.3552                      -7.1068569
               22.381599                      -7.0360561
               22.408001                      -6.9663015
               22.434401                      -6.8977432
                 22.4608                      -6.8305218
                 22.4872                       -6.764766
               22.513599                      -6.7005891
               22.540001                      -6.6380894
               22.566401                      -6.5773522
                 22.5928                      -6.5184444
                 22.6192                      -6.4614207
               22.645599                      -6.4063183
               22.672001                      -6.3531633
                 22.6984                      -6.3019676
                 22.7248                      -6.2527332
                 22.7512                      -6.2054521
               22.777599                      -6.1601109
               22.804001                      -6.1166868
                 22.8304                      -6.0751562
                 22.8568                      -6.0354957
                 22.8832                      -5.9976794
               22.909599                      -5.9616879
               22.936001                      -5.9275052
                 22.9624                      -5.8951229
                 22.9888                      -5.8645399
                 23.0152                      -5.8357679
               23.041599                      -5.8088284
               23.068001                      -5.7837569
                 23.0944                      -5.7605981
                 23.1208                      -5.7394158
