        Frequency / GHz                S1,1/abs,dB
               9.2959995                      -10.248811
               9.3129997                      -10.142019
               9.3299999                       -10.03976
               9.3470001                      -9.9419139
               9.3640003                      -9.8483639
               9.3809996                      -9.7589997
               9.3979998                      -9.6737182
                   9.415                      -9.5924211
               9.4320002                      -9.5150159
               9.4490004                      -9.4414152
               9.4659996                      -9.3715365
               9.4829998                      -9.3052999
                     9.5                      -9.2426324
               9.5170002                      -9.1834633
               9.5340004                      -9.1277257
               9.5509996                      -9.0753572
               9.5679998                      -9.0262979
                   9.585                      -8.9804915
               9.6020002                      -8.9378847
               9.6190004                      -8.8984271
               9.6359997                        -8.86207
               9.6529999                      -8.8287696
               9.6700001                      -8.7984816
               9.6870003                      -8.7711657
               9.7040005                      -8.7467843
               9.7209997                      -8.7252999
               9.7379999                      -8.7066781
               9.7550001                      -8.6908859
               9.7720003                      -8.6778934
               9.7889996                      -8.6676691
               9.8059998                      -8.6601873
                   9.823                      -8.6554193
               9.8400002                      -8.6533396
               9.8570004                      -8.6539249
               9.8739996                      -8.6571522
               9.8909998                      -8.6629983
                   9.908                      -8.6714404
               9.9250002                       -8.682461
               9.9420004                      -8.6960377
               9.9589996                      -8.7121518
               9.9759998                      -8.7307853
                   9.993                      -8.7519169
                   10.01                      -8.7755318
                  10.027                      -8.8016117
                  10.044                      -8.8301367
                  10.061                      -8.8610909
                  10.078                      -8.8944558
                  10.095                      -8.9302157
                  10.112                      -8.9683495
                  10.129                      -9.0088421
                  10.146                      -9.0516734
                  10.163                      -9.0968247
                   10.18                      -9.1442771
                  10.197                      -9.1940114
                  10.214                      -9.2460045
                  10.231                      -9.3002364
                  10.248                      -9.3566863
                  10.265                       -9.415329
                  10.282                      -9.4761414
                  10.299                      -9.5390982
                  10.316                      -9.6041729
                  10.333                      -9.6713375
                   10.35                      -9.7405635
                  10.367                        -9.81182
                  10.384                      -9.8850754
                  10.401                      -9.9602971
                  10.418                      -10.037448
                  10.435                      -10.116494
                  10.452                      -10.197394
                  10.469                       -10.28011
                  10.486                      -10.364597
                  10.503                      -10.450812
                   10.52                      -10.538709
                  10.537                      -10.628239
                  10.554                      -10.719352
                  10.571                      -10.811995
                  10.588                      -10.906112
                  10.605                      -11.001646
                  10.622                      -11.098539
                  10.639                      -11.196728
                  10.656                       -11.29615
                  10.673                      -11.396737
                   10.69                      -11.498424
                  10.707                      -11.601136
                  10.724                      -11.704804
                  10.741                      -11.809352
                  10.758                      -11.914701
                  10.775                      -12.020776
                  10.792                      -12.127495
                  10.809                      -12.234775
                  10.826                      -12.342533
                  10.843                      -12.450684
                   10.86                      -12.559143
                  10.877                       -12.66782
                  10.894                       -12.77663
                  10.911                      -12.885483
                  10.928                      -12.994289
                  10.945                      -13.102962
                  10.962                      -13.211409
                  10.979                      -13.319545
                  10.996                       -13.42728
                  11.013                      -13.534527
                   11.03                      -13.641203
                  11.047                      -13.747221
                  11.064                        -13.8525
                  11.081                       -13.95696
                  11.098                      -14.060522
                  11.115                      -14.163114
                  11.132                       -14.26466
                  11.149                      -14.365094
                  11.166                      -14.464349
                  11.183                      -14.562363
                    11.2                      -14.659079
                  11.217                      -14.754443
                  11.234                      -14.848407
                  11.251                      -14.940924
                  11.268                      -15.031953
                  11.285                      -15.121459
                  11.302                       -15.20941
                  11.319                      -15.295782
                  11.336                      -15.380553
                  11.353                      -15.463704
                   11.37                      -15.545225
                  11.387                      -15.625111
                  11.404                      -15.703359
                  11.421                      -15.779972
                  11.438                       -15.85496
                  11.455                      -15.928334
                  11.472                      -16.000113
                  11.489                       -16.07032
                  11.506                      -16.138981
                  11.523                       -16.20613
                   11.54                      -16.271802
                  11.557                      -16.336038
                  11.574                      -16.398884
                  11.591                      -16.460392
                  11.608                      -16.520612
                  11.625                      -16.579605
                  11.642                      -16.637433
                  11.659                      -16.694161
                  11.676                      -16.749862
                  11.693                      -16.804608
                   11.71                      -16.858478
                  11.727                      -16.911553
                  11.744                      -16.963919
                  11.761                      -17.015663
                  11.778                      -17.066877
                  11.795                      -17.117656
                  11.812                      -17.168097
                  11.829                        -17.2183
                  11.846                      -17.268368
                  11.863                      -17.318402
                   11.88                      -17.368512
                  11.897                      -17.418804
                  11.914                      -17.469387
                  11.931                       -17.52037
                  11.948                      -17.571864
                  11.965                      -17.623978
                  11.982                      -17.676822
                  11.999                      -17.730504
                  12.016                      -17.785131
                  12.033                      -17.840807
                   12.05                      -17.897635
                  12.067                      -17.955713
                  12.084                      -18.015131
                  12.101                      -18.075983
                  12.118                      -18.138348
                  12.135                      -18.202302
                  12.152                      -18.267913
                  12.169                      -18.335236
                  12.186                       -18.40432
                  12.203                      -18.475196
                   12.22                      -18.547887
                  12.237                      -18.622396
                  12.254                      -18.698709
                  12.271                      -18.776793
                  12.288                      -18.856592
                  12.305                      -18.938024
                  12.322                      -19.020984
                  12.339                      -19.105332
                  12.356                      -19.190897
                  12.373                      -19.277469
                   12.39                      -19.364801
                  12.407                      -19.452601
                  12.424                       -19.54053
                  12.441                      -19.628201
                  12.458                      -19.715173
                  12.475                      -19.800949
                  12.492                      -19.884979
                  12.509                      -19.966652
                  12.526                      -20.045302
                  12.543                      -20.120207
                   12.56                      -20.190597
                  12.577                      -20.255653
