        Frequency / GHz                S1,1 (1)/abs,dB
                  4.9312                       -14.84978
               4.9576001                      -15.228704
               4.9840002                      -15.617781
               5.0103998                       -16.01477
               5.0367999                      -16.416978
                  5.0632                      -16.821226
               5.0896001                      -17.223812
               5.1160002                      -17.620541
               5.1423998                      -18.006775
               5.1687999                      -18.377567
                  5.1952                      -18.727848
               5.2216001                        -19.0527
               5.2480001                       -19.34768
               5.2744002                      -19.609155
               5.3007998                      -19.834607
               5.3271999                      -20.022857
                  5.3536                      -20.174145
               5.3800001                      -20.290068
               5.4064002                      -20.373371
               5.4327998                      -20.427637
               5.4591999                      -20.456939
                  5.4856                      -20.465483
               5.5120001                      -20.457316
               5.5384002                      -20.436082
               5.5647998                      -20.404869
               5.5911999                       -20.36611
                  5.6176                      -20.321544
               5.6440001                      -20.272219
               5.6704001                       -20.21852
               5.6968002                      -20.160224
               5.7231998                      -20.096563
               5.7495999                      -20.026308
                   5.776                      -19.947866
               5.8024001                      -19.859383
               5.8288002                      -19.758867
               5.8551998                       -19.64432
               5.8815999                      -19.513865
                   5.908                      -19.365886
               5.9344001                       -19.19914
               5.9608002                      -19.012852
               5.9871998                      -18.806776
               6.0135999                      -18.581217
                    6.04                      -18.337013
               6.0664001                      -18.075484
               6.0928001                      -17.798346
               6.1192002                      -17.507615
               6.1455998                      -17.205501
               6.1719999                      -16.894311
                  6.1984                      -16.576353
               6.2248001                      -16.253869
               6.2512002                      -15.928978
               6.2775998                      -15.603639
               6.3039999                      -15.279625
                  6.3304                      -14.958525
               6.3568001                      -14.641731
               6.3832002                      -14.330457
               6.4095998                      -14.025746
               6.4359999                      -13.728485
                  6.4624                      -13.439424
                  6.4888                      -13.159192
               6.5152001                      -12.888311
               6.5416002                      -12.627212
               6.5679998                      -12.376248
               6.5943999                      -12.135707
                  6.6208                      -11.905824
               6.6472001                      -11.686785
               6.6736002                       -11.47874
               6.6999998                      -11.281809
               6.7263999                      -11.096086
                  6.7528                      -10.921645
               6.7792001                      -10.758546
               6.8056002                      -10.606836
               6.8319998                      -10.466551
               6.8583999                      -10.337725
                  6.8848                      -10.220381
                  6.9112                      -10.114546
               6.9376001                      -10.020241
               6.9640002                      -9.9374877
               6.9903998                      -9.8663085
               7.0167999                      -9.8067276
                  7.0432                       -9.758772
               7.0696001                      -9.7224689
               7.0960002                      -9.6978497
               7.1223998                      -9.6849461
               7.1487999                      -9.6837966
                  7.1752                      -9.6944402
               7.2016001                      -9.7169171
               7.2280002                       -9.751272
               7.2543998                      -9.7975487
               7.2807999                       -9.855794
                  7.3072                      -9.9260535
                  7.3336                       -10.00837
               7.3600001                      -10.102784
               7.3864002                      -10.209331
               7.4127998                       -10.32804
               7.4391999                      -10.458929
                  7.4656                      -10.601997
               7.4920001                      -10.757232
               7.5184002                      -10.924592
               7.5447998                      -11.104004
               7.5711999                      -11.295357
                  7.5976                      -11.498491
               7.6240001                      -11.713182
               7.6504002                      -11.939131
               7.6767998                      -12.175947
               7.7031999                      -12.423123
                  7.7296                      -12.680017
                   7.756                      -12.945821
               7.7824001                      -13.219532
               7.8088002                      -13.499919
               7.8351998                      -13.785479
               7.8615999                      -14.074414
                   7.888                      -14.364581
               7.9144001                      -14.653477
               7.9408002                      -14.938214
               7.9671998                       -15.21553
               7.9935999                       -15.48182
               8.0200005                      -15.733208
               8.0464001                      -15.965664
               8.0727997                      -16.175164
               8.0992002                      -16.357902
               8.1255999                      -16.510507
               8.1520004                      -16.630294
                  8.1784                      -16.715458
               8.2047997                      -16.765214
               8.2312002                      -16.779862
               8.2575998                      -16.760741
               8.2840004                      -16.710098
                  8.3104                      -16.630898
               8.3367996                      -16.526588
               8.3632002                      -16.400867
               8.3895998                      -16.257476
               8.4160004                      -16.100027
                  8.4424                      -15.931884
               8.4687996                      -15.756083
               8.4952002                      -15.575293
               8.5215998                       -15.39181
               8.5480003                      -15.207576
               8.5743999                      -15.024193
               8.6007996                      -14.842973
               8.6272001                      -14.664965
               8.6535997                      -14.491002
               8.6800003                      -14.321728
               8.7063999                      -14.157636
               8.7327995                      -13.999097
               8.7592001                      -13.846382
               8.7855997                      -13.699686
               8.8120003                      -13.559145
               8.8383999                      -13.424852
               8.8648005                       -13.29687
               8.8912001                      -13.175238
               8.9175997                      -13.059982
               8.9440002                      -12.951122
               8.9703999                      -12.848674
               8.9968004                      -12.752657
                  9.0232                      -12.663085
               9.0495996                      -12.579984
               9.0760002                      -12.503376
               9.1023998                      -12.433289
               9.1288004                      -12.369753
                  9.1552                      -12.312794
               9.1815996                      -12.262434
               9.2080002                      -12.218692
               9.2343998                      -12.181574
               9.2608004                      -12.151073
                  9.2872                      -12.127165
               9.3135996                      -12.109799
               9.3400002                      -12.098898
               9.3663998                      -12.094353
               9.3928003                      -12.096013
               9.4191999                      -12.103684
               9.4455996                      -12.117117
               9.4720001                      -12.136005
               9.4983997                      -12.159977
               9.5248003                      -12.188589
               9.5511999                      -12.221319
               9.5775995                      -12.257559
               9.6040001                      -12.296612
               9.6303997                      -12.337692
               9.6568003                      -12.379913
               9.6831999                        -12.4223
               9.7096004                      -12.463788
               9.7360001                      -12.503234
               9.7623997                      -12.539425
               9.7888002                      -12.571104
               9.8151999                      -12.596987
               9.8416004                      -12.615797
                   9.868                      -12.626295
               9.8943996                      -12.627319
               9.9208002                      -12.617822
               9.9471998                      -12.596909
               9.9736004                      -12.563874
                      10                      -12.518228
                 10.0264                       -12.45972
                 10.0528                      -12.388345
                 10.0792                      -12.304346
                 10.1056                      -12.208201
                  10.132                      -12.100602
                 10.1584                      -11.982422
                 10.1848                      -11.854684
                 10.2112                       -11.71852
                 10.2376                      -11.575131
                  10.264                      -11.425753
                 10.2904                       -11.27162
                 10.3168                      -11.113937
                 10.3432                      -10.953859
                 10.3696                      -10.792468
                  10.396                      -10.630763
                 10.4224                      -10.469653
                 10.4488                      -10.309949
                 10.4752                      -10.152367
                 10.5016                      -9.9975282
                  10.528                      -9.8459629
                 10.5544                      -9.6981136
                 10.5808                      -9.5543451
                 10.6072                      -9.4149453
                 10.6336                      -9.2801411
                   10.66                      -9.1500943
                 10.6864                      -9.0249178
                 10.7128                      -8.9046765
                 10.7392                      -8.7893977
                 10.7656                      -8.6790756
                  10.792                      -8.5736779
                 10.8184                      -8.4731502
                 10.8448                      -8.3774241
                 10.8712                      -8.2864201
                 10.8976                       -8.200054
                  10.924                      -8.1182394
                 10.9504                      -8.0408951
                 10.9768                      -7.9679467
                 11.0032                       -7.899328
                 11.0296                      -7.8349928
                  11.056                      -7.7749059
                 11.0824                      -7.7190553
                 11.1088                      -7.6674489
                 11.1352                      -7.6201186
                 11.1616                      -7.5771213
                  11.188                      -7.5385372
                 11.2144                      -7.5044753
                 11.2408                      -7.4750678
                 11.2672                      -7.4504751
                 11.2936                      -7.4308806
                   11.32                       -7.416495
                 11.3464                      -7.4075503
                 11.3728                      -7.4043026
                 11.3992                      -7.4070294
                 11.4256                      -7.4160275
                  11.452                      -7.4316135
                 11.4784                      -7.4541215
                 11.5048                      -7.4839032
                 11.5312                      -7.5213252
                 11.5576                      -7.5667685
                  11.584                      -7.6206315
                 11.6104                      -7.6833254
                 11.6368                      -7.7552746
                 11.6632                      -7.8369202
                 11.6896                      -7.9287169
                  11.716                      -8.0311378
                 11.7424                      -8.1446719
                 11.7688                      -8.2698284
                 11.7952                      -8.4071383
                 11.8216                      -8.5571596
                  11.848                      -8.7204756
                 11.8744                       -8.897701
                 11.9008                      -9.0894913
                 11.9272                      -9.2965442
                 11.9536                      -9.5196032
                   11.98                      -9.7594736
                 12.0064                      -10.017024
                 12.0328                      -10.293203
                 12.0592                      -10.589052
                 12.0856                      -10.905714
                  12.112                      -11.244465
                 12.1384                      -11.606727
                 12.1648                      -11.994102
                 12.1912                      -12.408407
                 12.2176                      -12.851715
                  12.244                      -13.326417
                 12.2704                      -13.835291
                 12.2968                      -14.381596
                 12.3232                      -14.969194
                 12.3496                      -15.602716
                  12.376                      -16.287787
                 12.4024                      -17.031336
                 12.4288                      -17.842038
                 12.4552                      -18.730961
                 12.4816                      -19.712542
                  12.508                      -20.806104
                 12.5344                      -22.038331
                 12.5608                      -23.447504
                 12.5872                      -25.091219
                 12.6136                      -27.061491
                   12.64                      -29.516864
                 12.6664                      -32.754309
                 12.6928                      -37.307385
                 12.7192                      -41.980089
                 12.7456                       -38.51515
                  12.772                      -34.033156
                 12.7984                      -30.953628
                 12.8248                      -28.727709
                 12.8512                      -27.024481
                 12.8776                      -25.669325
                  12.904                      -24.562409
                 12.9304                      -23.642052
                 12.9568                      -22.867724
                 12.9832                      -22.211464
                 13.0096                      -21.653238
                  13.036                       -21.17823
                 13.0624                      -20.775216
                 13.0888                      -20.435515
                 13.1152                      -20.152297
                 13.1416                      -19.920119
                  13.168                      -19.734594
                 13.1944                      -19.592158
                 13.2208                      -19.489896
                 13.2472                      -19.425412
                 13.2736                      -19.396739
                    13.3                       -19.40225
                 13.3264                      -19.440609
                 13.3528                      -19.510713
                 13.3792                      -19.611656
                 13.4056                      -19.742681
                  13.432                      -19.903145
                 13.4584                       -20.09248
                 13.4848                       -20.31014
                 13.5112                      -20.555549
                 13.5376                      -20.828022
                  13.564                      -21.126673
                 13.5904                       -21.45028
                 13.6168                      -21.797121
                 13.6432                      -22.164747
                 13.6696                      -22.549688
                  13.696                      -22.947087
                 13.7224                      -23.350273
                 13.7488                      -23.750303
                 13.7752                      -24.135577
                 13.8016                       -24.49169
                  13.828                       -24.80178
                 13.8544                      -25.047664
                 13.8808                      -25.211877
                 13.9072                       -25.28042
                 13.9336                      -25.245462
                   13.96                      -25.107011
                 13.9864                      -24.872804
                 14.0128                      -24.556463
                 14.0392                      -24.174735
                 14.0656                      -23.744807
                  14.092                      -23.282353
                 14.1184                      -22.800514
                 14.1448                      -22.309618
                 14.1712                      -21.817369
                 14.1976                      -21.329242
                  14.224                      -20.848943
                 14.2504                      -20.378834
                 14.2768                      -19.920284
                 14.3032                      -19.473953
                 14.3296                      -19.040005
                  14.356                      -18.618277
                 14.3824                      -18.208388
                 14.4088                      -17.809836
                 14.4352                      -17.422049
                 14.4616                       -17.04444
                  14.488                      -16.676431
                 14.5144                      -16.317481
                 14.5408                      -15.967094
                 14.5672                       -15.62483
                 14.5936                      -15.290313
                   14.62                       -14.96323
                 14.6464                      -14.643325
                 14.6728                       -14.33041
                 14.6992                      -14.024349
                 14.7256                       -13.72506
                  14.752                      -13.432508
                 14.7784                      -13.146701
                 14.8048                      -12.867684
                 14.8312                      -12.595533
                 14.8576                      -12.330353
                  14.884                      -12.072268
                 14.9104                      -11.821421
                 14.9368                      -11.577969
                 14.9632                      -11.342078
                 14.9896                      -11.113919
                  15.016                       -10.89367
                 15.0424                      -10.681507
                 15.0688                      -10.477608
                 15.0952                      -10.282147
                 15.1216                      -10.095296
                  15.148                      -9.9172191
                 15.1744                      -9.7480814
                 15.2008                      -9.5880346
                 15.2272                      -9.4372311
                 15.2536                      -9.2958119
                   15.28                      -9.1639147
                 15.3064                      -9.0416713
                 15.3328                      -8.9292037
                 15.3592                      -8.8266326
                 15.3856                       -8.734072
                  15.412                      -8.6516291
                 15.4384                      -8.5794079
                 15.4648                      -8.5175072
                 15.4912                      -8.4660212
                 15.5176                      -8.4250429
                  15.544                      -8.3946584
                 15.5704                      -8.3749531
                 15.5968                      -8.3660078
                 15.6232                      -8.3679014
                 15.6496                      -8.3807099
                  15.676                      -8.4045073
                 15.7024                      -8.4393649
                 15.7288                      -8.4853512
                 15.7552                      -8.5425332
                 15.7816                      -8.6109726
                  15.808                      -8.6907318
                 15.8344                      -8.7818679
                 15.8608                       -8.884433
                 15.8872                      -8.9984779
                 15.9136                       -9.124046
                   15.94                      -9.2611747
                 15.9664                      -9.4098943
                 15.9928                      -9.5702282
               16.019199                      -9.7421886
               16.045601                      -9.9257746
               16.072001                      -10.120973
                 16.0984                      -10.327756
                 16.1248                       -10.54607
               16.151199                      -10.775847
               16.177601                      -11.016987
                  16.204                       -11.26936
                 16.2304                      -11.532803
                 16.2568                      -11.807109
               16.283199                      -12.092026
               16.309601                      -12.387248
                  16.336                      -12.692406
                 16.3624                      -13.007063
                 16.3888                      -13.330708
               16.415199                       -13.66274
               16.441601                      -14.002464
                  16.468                      -14.349086
                 16.4944                      -14.701706
                 16.5208                      -15.059304
               16.547199                      -15.420752
               16.573601                      -15.784807
                    16.6                      -16.150118
                 16.6264                      -16.515244
                 16.6528                      -16.878671
               16.679199                      -17.238844
               16.705601                      -17.594197
                  16.732                      -17.943208
                 16.7584                      -18.284441
                 16.7848                      -18.616611
               16.811199                      -18.938636
               16.837601                      -19.249694
                  16.864                      -19.549271
                 16.8904                      -19.837193
                 16.9168                      -20.113653
               16.943199                      -20.379212
               16.969601                      -20.634784
                  16.996                      -20.881618
                 17.0224                      -21.121244
                 17.0488                       -21.35544
               17.075199                      -21.586171
               17.101601                      -21.815537
                  17.128                      -22.045726
                 17.1544                      -22.278963
               17.180799                      -22.517474
               17.207199                      -22.763441
               17.233601                      -23.018964
                   17.26                      -23.286017
                 17.2864                      -23.566392
               17.312799                      -23.861619
               17.339199                       -24.17285
               17.365601                      -24.500695
                  17.392                      -24.844971
                 17.4184                      -25.204346
               17.444799                      -25.575833
               17.471201                      -25.954106
               17.497601                      -26.330635
                  17.524                      -26.692705
                 17.5504                      -27.022575
               17.576799                      -27.297259
               17.603201                      -27.489694
               17.629601                      -27.572066
                  17.656                       -27.52124
                 17.6824                      -27.324798
               17.708799                      -26.984852
               17.735201                      -26.517456
                 17.7616                      -25.947985
                  17.788                      -25.305012
                 17.8144                      -24.615326
               17.840799                      -23.901194
               17.867201                      -23.179619
                 17.8936                      -22.462776
                   17.92                      -21.758941
                 17.9464                      -21.073455
               17.972799                      -20.409559
               17.999201                      -19.769037
                 18.0256                      -19.152696
                  18.052                      -18.560697
                 18.0784                      -17.992785
               18.104799                      -17.448453
               18.131201                      -16.927046
                 18.1576                      -16.427825
                  18.184                      -15.950025
                 18.2104                      -15.492874
               18.236799                       -15.05562
               18.263201                      -14.637533
                 18.2896                      -14.237921
                  18.316                      -13.856127
                 18.3424                      -13.491529
               18.368799                      -13.143544
               18.395201                       -12.81162
                 18.4216                      -12.495241
                  18.448                      -12.193922
                 18.4744                      -11.907205
               18.500799                      -11.634659
               18.527201                      -11.375877
                 18.5536                      -11.130474
                   18.58                      -10.898084
                 18.6064                      -10.678363
               18.632799                       -10.47098
               18.659201                      -10.275622
                 18.6856                      -10.091989
                  18.712                      -9.9197939
                 18.7384                      -9.7587605
               18.764799                      -9.6086235
               18.791201                      -9.4691283
                 18.8176                      -9.3400288
                  18.844                      -9.2210866
               18.870399                      -9.1120698
               18.896799                      -9.0127567
               18.923201                      -8.9229279
                 18.9496                      -8.8423739
                  18.976                      -8.7708892
               19.002399                      -8.7082715
               19.028799                      -8.6543277
               19.055201                      -8.6088665
                 19.0816                      -8.5717021
                  19.108                      -8.5426533
               19.134399                      -8.5215444
               19.160801                      -8.5082006
               19.187201                      -8.5024552
                 19.2136                      -8.5041444
                   19.24                      -8.5131075
               19.266399                      -8.5291897
               19.292801                      -8.5522398
               19.319201                      -8.5821101
                 19.3456                      -8.6186597
                  19.372                       -8.661751
               19.398399                      -8.7112499
               19.424801                      -8.7670261
                 19.4512                      -8.8289586
                 19.4776                      -8.8969255
                  19.504                      -8.9708114
               19.530399                       -9.050508
               19.556801                      -9.1359061
                 19.5832                       -9.226905
                 19.6096                      -9.3234068
                  19.636                      -9.4253168
               19.662399                      -9.5325459
               19.688801                      -9.6450044
                 19.7152                      -9.7626111
                 19.7416                      -9.8852828
                  19.768                      -10.012942
               19.794399                      -10.145511
               19.820801                      -10.282913
                 19.8472                      -10.425077
                 19.8736                      -10.571926
                    19.9                       -10.72339
               19.926399                      -10.879393
               19.952801                      -11.039862
                 19.9792                      -11.204722
                 20.0056                      -11.373899
                  20.032                      -11.547315
               20.058399                      -11.724891
               20.084801                      -11.906549
                 20.1112                      -12.092206
                 20.1376                      -12.281783
                  20.164                      -12.475196
               20.190399                      -12.672364
               20.216801                      -12.873202
                 20.2432                      -13.077631
                 20.2696                      -13.285571
                  20.296                      -13.496945
               20.322399                      -13.711682
               20.348801                      -13.929713
                 20.3752                      -14.150976
                 20.4016                      -14.375416
               20.427999                      -14.602987
               20.454399                       -14.83365
               20.480801                      -15.067376
                 20.5072                      -15.304147
                 20.5336                       -15.54395
               20.559999                      -15.786791
               20.586399                      -16.032673
               20.612801                      -16.281618
                 20.6392                      -16.533645
                 20.6656                      -16.788781
               20.691999                      -17.047054
               20.718399                      -17.308487
               20.744801                      -17.573094
                 20.7712                      -17.840879
                 20.7976                      -18.111825
               20.823999                      -18.385892
               20.850401                      -18.663001
               20.876801                      -18.943038
                 20.9032                      -19.225832
                 20.9296                      -19.511158
               20.955999                      -19.798713
               20.982401                      -20.088116
               21.008801                      -20.378892
                 21.0352                      -20.670459
                 21.0616                      -20.962117
               21.087999                      -21.253043
               21.114401                      -21.542262
                 21.1408                       -21.82866
                 21.1672                      -22.110955
                 21.1936                      -22.387699
               21.219999                      -22.657268
               21.246401                      -22.917864
                 21.2728                      -23.167513
                 21.2992                      -23.404071
                 21.3256                       -23.62524
               21.351999                      -23.828583
               21.378401                      -24.011558
                 21.4048                      -24.171557
                 21.4312                      -24.305961
                 21.4576                      -24.412208
               21.483999                      -24.487874
               21.510401                      -24.530772
                 21.5368                      -24.539044
                 21.5632                      -24.511278
                 21.5896                      -24.446593
               21.615999                       -24.34472
               21.642401                      -24.206048
                 21.6688                      -24.031634
                 21.6952                       -23.82318
                 21.7216                      -23.582961
               21.747999                      -23.313735
               21.774401                       -23.01862
                 21.8008                      -22.700972
                 21.8272                      -22.364262
                 21.8536                      -22.011959
               21.879999                      -21.647448
               21.906401                      -21.273942
                 21.9328                      -20.894447
                 21.9592                      -20.511719
                 21.9856                       -20.12825
               22.011999                      -19.746273
               22.038401                      -19.367759
                 22.0648                      -18.994439
                 22.0912                      -18.627818
               22.117599                      -18.269198
               22.143999                      -17.919698
               22.170401                      -17.580273
                 22.1968                      -17.251736
                 22.2232                      -16.934779
               22.249599                      -16.629982
               22.275999                      -16.337837
               22.302401                      -16.058754
                 22.3288                      -15.793077
                 22.3552                      -15.541094
               22.381599                      -15.303045
               22.408001                      -15.079131
               22.434401                      -14.869518
                 22.4608                      -14.674347
                 22.4872                      -14.493736
               22.513599                      -14.327786
               22.540001                      -14.176582
               22.566401                        -14.0402
                 22.5928                      -13.918707
                 22.6192                      -13.812164
               22.645599                      -13.720627
               22.672001                      -13.644151
                 22.6984                      -13.582789
                 22.7248                      -13.536595
                 22.7512                      -13.505621
               22.777599                      -13.489923
               22.804001                      -13.489558
                 22.8304                      -13.504584
                 22.8568                      -13.535061
                 22.8832                      -13.581051
               22.909599                      -13.642617
               22.936001                      -13.719823
                 22.9624                      -13.812731
                 22.9888                      -13.921402
                 23.0152                      -14.045892
               23.041599                      -14.186253
               23.068001                      -14.342526
                 23.0944                      -14.514743
                 23.1208                      -14.702914
                 23.1472                      -14.907034
               23.173599                      -15.127069
               23.200001                      -15.362948
                 23.2264                      -15.614559
                 23.2528                      -15.881736
                 23.2792                      -16.164248
               23.305599                      -16.461782
               23.332001                      -16.773927
                 23.3584                      -17.100157
                 23.3848                      -17.439802
                 23.4112                      -17.792026
               23.437599                      -18.155798
               23.464001                      -18.529862
                 23.4904                      -18.912698
                 23.5168                      -19.302495
                 23.5432                      -19.697123
               23.569599                      -20.094106
               23.596001                      -20.490613
                 23.6224                      -20.883472
                 23.6488                      -21.269196
                 23.6752                      -21.644057
               23.701599                      -22.004185
               23.728001                      -22.345716
                 23.7544                      -22.664963
                 23.7808                      -22.958621
               23.807199                      -23.223962
               23.833599                      -23.459013
               23.860001                      -23.662683
                 23.8864                      -23.834822
                 23.9128                      -23.976207
               23.939199                       -24.08845
               23.965599                      -24.173849
               23.992001                       -24.23522
                 24.0184                      -24.275712
                 24.0448                      -24.298639
               24.071199                      -24.307345
               24.097601                       -24.30511
               24.124001                      -24.295087
                 24.1504                      -24.280273
                 24.1768                       -24.26351
               24.203199                      -24.247502
               24.229601                      -24.234843
               24.256001                      -24.228055
                 24.2824                      -24.229624
                 24.3088                      -24.242038
               24.335199                       -24.26783
               24.361601                      -24.309604
                  24.388                      -24.370079
                 24.4144                      -24.452124
                 24.4408                       -24.55879
               24.467199                      -24.693356
               24.493601                      -24.859367
                   24.52                      -25.060682
                 24.5464                      -25.301511
                 24.5728                      -25.586454
               24.599199                      -25.920497
               24.625601                      -26.308947
                  24.652                      -26.757209
                 24.6784                      -27.270268
                 24.7048                      -27.851527
               24.731199                      -28.500429
               24.757601                      -29.207734
                  24.784                      -29.946789
                 24.8104                      -30.659514
                 24.8368                      -31.241016
               24.863199                       -31.54247
               24.889601                      -31.425282
                  24.916                      -30.853136
                 24.9424                      -29.921854
                 24.9688                       -28.78596
               24.995199                      -27.576589
               25.021601                       -26.37519
                  25.048                        -25.2232
                 25.0744                       -24.13798
                 25.1008                        -23.1243
               25.127199                      -22.180922
               25.153601                      -21.304032
                   25.18                      -20.488939
                 25.2064                      -19.730875
                 25.2328                      -19.025352
               25.259199                      -18.368292
               25.285601                      -17.756056
                  25.312                       -17.18543
                 25.3384                      -16.653576
               25.364799                      -16.157993
               25.391199                      -15.696477
               25.417601                      -15.267071
                  25.444                      -14.868036
                 25.4704                      -14.497817
               25.496799                      -14.155015
               25.523199                      -13.838361
               25.549601                      -13.546698
                  25.576                      -13.278961
                 25.6024                      -13.034159
               25.628799                      -12.811361
               25.655199                       -12.60968
               25.681601                      -12.428262
                  25.708                      -12.266276
                 25.7344                      -12.122893
               25.760799                      -11.997285
