        Frequency / GHz                S1,1/abs,dB
               7.6096001                      -10.522374
               7.6244998                      -10.601547
                  7.6394                      -10.683859
               7.6543002                      -10.769277
               7.6691999                      -10.857776
               7.6841002                      -10.949321
               7.6989999                      -11.043878
               7.7139001                      -11.141411
               7.7287998                      -11.241883
                  7.7437                      -11.345254
               7.7586002                      -11.451479
                  7.7735                      -11.560517
               7.7884002                      -11.672323
               7.8032999                      -11.786847
               7.8182001                      -11.904043
               7.8330998                      -12.023857
                   7.848                      -12.146241
               7.8628998                       -12.27114
                  7.8778                        -12.3985
               7.8927002                      -12.528267
               7.9075999                      -12.660386
               7.9225001                      -12.794802
               7.9373999                      -12.931461
               7.9523001                      -13.070307
               7.9671998                      -13.211285
                  7.9821                      -13.354346
               7.9970002                      -13.499438
               8.0118999                      -13.646512
               8.0268002                      -13.795522
               8.0417004                      -13.946424
               8.0565996                       -14.09918
               8.0714998                      -14.253755
                  8.0864                      -14.410116
               8.1013002                      -14.568235
               8.1162004                      -14.728094
               8.1310997                      -14.889676
               8.1459999                      -15.052972
               8.1609001                      -15.217976
               8.1758003                      -15.384692
               8.1906996                       -15.55313
               8.2055998                      -15.723304
                  8.2205                      -15.895236
               8.2354002                      -16.068952
               8.2503004                      -16.244488
               8.2651997                      -16.421881
               8.2800999                      -16.601173
               8.2950001                      -16.782409
               8.3099003                      -16.965637
               8.3247995                      -17.150904
               8.3396997                      -17.338256
                  8.3546                      -17.527735
               8.3695002                      -17.719378
               8.3844004                      -17.913211
               8.3992996                      -18.109245
               8.4141998                      -18.307479
                  8.4291                      -18.507887
               8.4440002                      -18.710415
               8.4589005                      -18.914981
               8.4737997                      -19.121457
               8.4886999                      -19.329674
               8.5036001                      -19.539402
               8.5185003                      -19.750349
               8.5333996                       -19.96215
               8.5482998                      -20.174349
                  8.5632                      -20.386402
               8.5781002                      -20.597648
               8.5930004                      -20.807315
               8.6078997                      -21.014503
               8.6227999                      -21.218174
               8.6377001                      -21.417152
               8.6526003                      -21.610119
               8.6674995                      -21.795629
               8.6823997                       -21.97211
                  8.6973                      -22.137893
               8.7122002                      -22.291249
               8.7271004                      -22.430425
               8.7419996                      -22.553697
               8.7568998                      -22.659443
                  8.7718                      -22.746197
               8.7867002                      -22.812725
               8.8016005                      -22.858091
               8.8164997                      -22.881699
               8.8313999                      -22.883344
               8.8463001                      -22.863213
               8.8612003                      -22.821896
               8.8760996                      -22.760345
               8.8909998                      -22.679836
                  8.9059                      -22.581915
               8.9208002                      -22.468317
               8.9357004                      -22.340913
               8.9505997                      -22.201638
               8.9654999                      -22.052428
               8.9804001                      -21.895184
               8.9953003                      -21.731716
               9.0101995                       -21.56373
               9.0250998                      -21.392807
                    9.04                      -21.220385
               9.0549002                      -21.047768
               9.0698004                      -20.876116
               9.0846996                      -20.706462
               9.0995998                      -20.539713
                  9.1145                      -20.376664
               9.1294003                      -20.218005
               9.1443005                      -20.064337
               9.1591997                      -19.916177
               9.1740999                      -19.773972
               9.1890001                      -19.638106
               9.2039003                       -19.50891
               9.2187996                      -19.386667
               9.2336998                      -19.271622
                  9.2486                      -19.163988
               9.2635002                      -19.063948
               9.2784004                      -18.971662
               9.2932997                      -18.887272
               9.3081999                      -18.810903
               9.3231001                      -18.742669
               9.3380003                      -18.682673
               9.3528996                      -18.631009
               9.3677998                      -18.587769
                  9.3827                      -18.553036
               9.3976002                      -18.526895
               9.4125004                      -18.509426
               9.4273996                      -18.500708
               9.4422998                       -18.50082
               9.4572001                      -18.509843
               9.4721003                      -18.527853
               9.4870005                      -18.554931
               9.5018997                      -18.591153
               9.5167999                      -18.636595
               9.5317001                      -18.691329
               9.5466003                       -18.75542
               9.5614996                       -18.82893
               9.5763998                      -18.911906
                  9.5913                      -19.004382
               9.6062002                      -19.106371
               9.6211004                      -19.217862
               9.6359997                      -19.338806
               9.6508999                      -19.469115
               9.6658001                      -19.608643
               9.6807003                      -19.757173
               9.6955996                      -19.914403
               9.7104998                      -20.079918
                  9.7254                      -20.253175
               9.7403002                       -20.43346
               9.7552004                      -20.619869
               9.7700996                      -20.811252
               9.7849998                      -21.006186
               9.7999001                      -21.202919
               9.8148003                      -21.399331
               9.8297005                      -21.592887
               9.8445997                      -21.780614
               9.8594999                      -21.959091
               9.8744001                      -22.124473
               9.8893003                      -22.272551
               9.9041996                      -22.398883
               9.9190998                      -22.498969
                   9.934                      -22.568491
               9.9489002                      -22.603597
               9.9638004                      -22.601185
               9.9786997                      -22.559176
               9.9935999                        -22.4767
                 10.0085                      -22.354174
                 10.0234                       -22.19326
                 10.0383                      -21.996707
                 10.0532                      -21.768104
                 10.0681                      -21.511589
                  10.083                      -21.231565
                 10.0979                      -20.932443
                 10.1128                      -20.618446
                 10.1277                      -20.293466
                 10.1426                      -19.960983
                 10.1575                      -19.624035
                 10.1724                      -19.285209
                 10.1873                      -18.946676
                 10.2022                      -18.610216
                 10.2171                      -18.277273
                  10.232                      -17.948998
                 10.2469                      -17.626287
                 10.2618                      -17.309829
                 10.2767                      -17.000139
                 10.2916                      -16.697583
                 10.3065                      -16.402419
                 10.3214                      -16.114803
                 10.3363                       -15.83482
                 10.3512                      -15.562491
                 10.3661                       -15.29779
                  10.381                      -15.040654
                 10.3959                       -14.79099
                 10.4108                      -14.548686
                 10.4257                      -14.313606
                 10.4406                      -14.085611
                 10.4555                      -13.864545
                 10.4704                      -13.650251
                 10.4853                      -13.442564
                 10.5002                      -13.241323
                 10.5151                      -13.046362
                   10.53                      -12.857518
                 10.5449                      -12.674627
                 10.5598                      -12.497531
                 10.5747                       -12.32607
                 10.5896                      -12.160091
                 10.6045                      -11.999444
                 10.6194                      -11.843981
                 10.6343                      -11.693556
                 10.6492                      -11.548033
                 10.6641                      -11.407274
                  10.679                      -11.271145
                 10.6939                      -11.139521
                 10.7088                      -11.012274
                 10.7237                      -10.889287
                 10.7386                       -10.77044
                 10.7535                      -10.655619
                 10.7684                      -10.544717
                 10.7833                      -10.437626
                 10.7982                      -10.334242
                 10.8131                      -10.234468
                  10.828                      -10.138209
                 10.8429                      -10.045369
                 10.8578                       -9.955863
                 10.8727                      -9.8696015
                 10.8876                      -9.7865061
                 10.9025                       -9.706495
                 10.9174                      -9.6294935
                 10.9323                      -9.5554283
                 10.9472                      -9.4842315
                 10.9621                      -9.4158363
                  10.977                      -9.3501801
                 10.9919                      -9.2872046
                 11.0068                      -9.2268519
                 11.0217                      -9.1690704
                 11.0366                      -9.1138095
                 11.0515                       -9.061022
                 11.0664                       -9.010667
                 11.0813                      -8.9627038
                 11.0962                      -8.9170948
                 11.1111                      -8.8738075
                  11.126                      -8.8328115
                 11.1409                      -8.7940791
                 11.1558                      -8.7575879
                 11.1707                       -8.723316
                 11.1856                      -8.6912482
                 11.2005                      -8.6613683
                 11.2154                      -8.6336668
                 11.2303                      -8.6081356
                 11.2452                      -8.5847707
                 11.2601                      -8.5635682
                  11.275                       -8.544533
                 11.2899                      -8.5276666
                 11.3048                      -8.5129771
                 11.3197                      -8.5004764
                 11.3346                      -8.4901752
                 11.3495                      -8.4820927
                 11.3644                      -8.4762454
                 11.3793                      -8.4726566
                 11.3942                      -8.4713489
                 11.4091                      -8.4723497
                  11.424                      -8.4756882
                 11.4389                       -8.481398
                 11.4538                      -8.4895111
                 11.4687                      -8.5000661
                 11.4836                      -8.5131013
                 11.4985                       -8.528659
                 11.5134                      -8.5467801
                 11.5283                      -8.5675159
                 11.5432                      -8.5909088
                 11.5581                      -8.6170138
                  11.573                      -8.6458812
                 11.5879                      -8.6775656
                 11.6028                      -8.7121241
                 11.6177                      -8.7496148
                 11.6326                      -8.7900989
                 11.6475                      -8.8336393
                 11.6624                      -8.8803026
                 11.6773                      -8.9301539
                 11.6922                      -8.9832606
                 11.7071                      -9.0396988
                  11.722                      -9.0995379
                 11.7369                      -9.1628543
                 11.7518                      -9.2297293
                 11.7667                      -9.3002388
                 11.7816                      -9.3744686
                 11.7965                      -9.4525028
                 11.8114                      -9.5344286
                 11.8263                       -9.620338
                 11.8412                      -9.7103243
                 11.8561                      -9.8044832
                  11.871                       -9.902915
                 11.8859                      -10.005721
                 11.9008                      -10.113009
                 11.9157                       -10.22489
                 11.9306                      -10.341473
                 11.9455                      -10.462879
                 11.9604                       -10.58923
                 11.9753                       -10.72065
                 11.9902                      -10.857271
                 12.0051                      -10.999228
                   12.02                      -11.146661
                 12.0349                       -11.29972
                 12.0498                       -11.45855
                 12.0647                      -11.623314
                 12.0796                      -11.794173
                 12.0945                      -11.971299
                 12.1094                      -12.154866
                 12.1243                      -12.345058
                 12.1392                      -12.542066
                 12.1541                      -12.746085
                  12.169                      -12.957319
                 12.1839                      -13.175978
                 12.1988                      -13.402278
                 12.2137                      -13.636442
                 12.2286                      -13.878695
                 12.2435                      -14.129267
                 12.2584                       -14.38839
                 12.2733                      -14.656293
                 12.2882                      -14.933204
                 12.3031                      -15.219341
                  12.318                      -15.514908
                 12.3329                      -15.820087
                 12.3478                       -16.13503
                 12.3627                      -16.459845
                 12.3776                      -16.794583
                 12.3925                      -17.139209
                 12.4074                      -17.493592
                 12.4223                      -17.857457
                 12.4372                      -18.230349
                 12.4521                      -18.611589
                  12.467                      -19.000203
                 12.4819                      -19.394854
                 12.4968                      -19.793751
                 12.5117                      -20.194559
                 12.5266                       -20.59429
                 12.5415                       -20.98921
                 12.5564                      -21.374755
                 12.5713                       -21.74551
                 12.5862                      -22.095243
                 12.6011                      -22.417074
                  12.616                      -22.703779
                 12.6309                      -22.948261
                 12.6458                      -23.144136
                 12.6607                      -23.286407
                 12.6756                      -23.372031
                 12.6905                      -23.400325
                 12.7054                      -23.373049
                 12.7203                      -23.294189
                 12.7352                      -23.169451
                 12.7501                      -23.005636
                  12.765                      -22.809995
                 12.7799                      -22.589688
                 12.7948                      -22.351376
                 12.8097                      -22.100983
                 12.8246                      -21.843594
                 12.8395                      -21.583439
                 12.8544                      -21.323956
                 12.8693                      -21.067871
                 12.8842                      -20.817309
                 12.8991                      -20.573889
                  12.914                      -20.338818
                 12.9289                      -20.112971
                 12.9438                      -19.896959
                 12.9587                      -19.691192
                 12.9736                      -19.495917
                 12.9885                      -19.311261
                 13.0034                      -19.137256
                 13.0183                      -18.973865
                 13.0332                      -18.821001
                 13.0481                      -18.678541
                  13.063                      -18.546332
                 13.0779                       -18.42421
                 13.0928                      -18.311996
                 13.1077                      -18.209507
                 13.1226                      -18.116561
                 13.1375                      -18.032972
                 13.1524                      -17.958563
                 13.1673                      -17.893162
                 13.1822                      -17.836599
                 13.1971                      -17.788717
                  13.212                      -17.749362
                 13.2269                       -17.71839
                 13.2418                      -17.695669
                 13.2567                      -17.681071
                 13.2716                      -17.674477
                 13.2865                       -17.67578
                 13.3014                      -17.684879
                 13.3163                      -17.701681
                 13.3312                      -17.726103
                 13.3461                      -17.758068
                  13.361                      -17.797509
                 13.3759                      -17.844368
                 13.3908                      -17.898589
                 13.4057                       -17.96013
                 13.4206                      -18.028953
                 13.4355                      -18.105027
                 13.4504                      -18.188329
                 13.4653                      -18.278843
                 13.4802                      -18.376559
                 13.4951                      -18.481473
                   13.51                      -18.593588
                 13.5249                      -18.712914
                 13.5398                      -18.839462
                 13.5547                      -18.973254
                 13.5696                      -19.114311
                 13.5845                      -19.262661
                 13.5994                      -19.418335
                 13.6143                      -19.581363
                 13.6292                      -19.751777
                 13.6441                      -19.929609
                  13.659                      -20.114885
                 13.6739                      -20.307627
                 13.6888                      -20.507848
                 13.7037                      -20.715545
                 13.7186                      -20.930701
                 13.7335                      -21.153271
                 13.7484                      -21.383179
                 13.7633                       -21.62031
                 13.7782                      -21.864492
                 13.7931                      -22.115495
                  13.808                      -22.372997
                 13.8229                      -22.636581
                 13.8378                        -22.9057
                 13.8527                      -23.179656
                 13.8676                      -23.457559
                 13.8825                      -23.738305
                 13.8974                      -24.020519
                 13.9123                      -24.302527
                 13.9272                      -24.582296
                 13.9421                      -24.857415
                  13.957                      -25.125051
                 13.9719                      -25.381939
                 13.9868                      -25.624405
                 14.0017                      -25.848413
                 14.0166                      -26.049675
                 14.0315                      -26.223812
                 14.0464                      -26.366565
                 14.0613                       -26.47406
                 14.0762                      -26.543088
                 14.0911                       -26.57136
                  14.106                      -26.557713
                 14.1209                      -26.502213
                 14.1358                      -26.406148
                 14.1507                      -26.271905
                 14.1656                       -26.10275
                 14.1805                       -25.90257
                 14.1954                      -25.675592
                 14.2103                      -25.426126
                 14.2252                      -25.158361
                 14.2401                       -24.87621
                  14.255                      -24.583217
                 14.2699                      -24.282508
                 14.2848                      -23.976779
                 14.2997                       -23.66831
                 14.3146                      -23.359001
                 14.3295                       -23.05041
                 14.3444                      -22.743793
                 14.3593                      -22.440152
                 14.3742                      -22.140271
                 14.3891                      -21.844754
                  14.404                      -21.554054
                 14.4189                      -21.268503
                 14.4338                      -20.988335
                 14.4487                      -20.713701
                 14.4636                      -20.444687
                 14.4785                      -20.181331
                 14.4934                      -19.923632
                 14.5083                      -19.671552
                 14.5232                      -19.425035
                 14.5381                      -19.184004
                  14.553                      -18.948365
                 14.5679                      -18.718021
                 14.5828                      -18.492862
                 14.5977                      -18.272779
                 14.6126                      -18.057656
                 14.6275                      -17.847378
                 14.6424                       -17.64183
                 14.6573                      -17.440899
                 14.6722                      -17.244471
                 14.6871                      -17.052438
