        Frequency / GHz                S1,1/abs,dB
                  5.8961                      -6.0038865
               5.9109998                      -6.1128286
                  5.9259                      -6.2358319
               5.9408002                      -6.3743898
               5.9556999                      -6.5296533
               5.9706001                      -6.7023723
               5.9854999                      -6.8928714
               6.0004001                       -7.101052
               6.0152998                      -7.3264154
                  6.0302                      -7.5681065
               6.0451002                      -7.8249561
               6.0599999                      -8.0955182
               6.0749002                      -8.3780908
               6.0897999                      -8.6707085
               6.1047001                      -8.9710938
               6.1195998                       -9.276578
                  6.1345                      -9.5839818
               6.1494002                      -9.8894831
                  6.1643                      -10.188501
               6.1792002                      -10.475637
               6.1940999                      -10.744728
               6.2090001                      -10.989062
               6.2238998                      -11.201801
                  6.2388                      -11.376568
               6.2536998                      -11.508143
                  6.2686                      -11.593129
               6.2835002                      -11.630398
               6.2983999                      -11.621196
               6.3133001                      -11.568885
               6.3281999                      -11.478374
               6.3431001                      -11.355397
               6.3579998                      -11.205833
                  6.3729                      -11.035167
               6.3878002                      -10.848162
               6.4026999                      -10.648747
               6.4176002                      -10.440077
               6.4324999                      -10.224682
               6.4474001                      -10.004674
               6.4622998                      -9.7819384
                  6.4772                      -9.5582841
               6.4920998                      -9.3355224
                   6.507                      -9.1154911
               6.5219002                      -8.9000135
               6.5367999                      -8.6908172
               6.5517001                      -8.4894382
               6.5665998                      -8.2971288
               6.5815001                      -8.1147748
               6.5963998                      -7.9428598
                  6.6113                      -7.7814384
               6.6262002                      -7.6301811
               6.6410999                      -7.4884233
               6.6560001                       -7.355262
               6.6708999                      -7.2296754
               6.6858001                      -7.1106351
               6.7006998                       -6.997235
                  6.7156                      -6.8887863
               6.7305002                      -6.7848961
                  6.7454                       -6.685499
               6.7603002                      -6.5908501
               6.7751999                       -6.501486
               6.7901001                      -6.4181458
               6.8049998                      -6.3416812
                  6.8199                      -6.2729491
               6.8347998                      -6.2127282
                  6.8497                      -6.1616336
               6.8646002                      -6.1200698
               6.8794999                      -6.0882068
               6.8944001                      -6.0659855
               6.9092999                      -6.0531513
               6.9242001                      -6.0493144
               6.9390998                      -6.0540212
                   6.954                      -6.0668389
               6.9689002                      -6.0874317
               6.9837999                      -6.1156312
               6.9987001                      -6.1514823
               7.0135999                       -6.195267
               7.0285001                      -6.2474851
               7.0433998                       -6.308825
                  7.0583                       -6.380084
               7.0732002                      -6.4620883
                  7.0881                      -6.5555803
               7.1030002                      -6.6611199
               7.1178999                      -6.7789685
               7.1328001                      -6.9089952
               7.1476998                      -7.0505837
                  7.1626                      -7.2025652
               7.1774998                      -7.3631727
                  7.1924                       -7.530021
               7.2073002                       -7.700126
               7.2221999                      -7.8699667
               7.2371001                      -8.0355974
               7.2519999                      -8.1928157
               7.2669001                      -8.3373759
               7.2817998                      -8.4652561
                  7.2967                      -8.5729331
               7.3116002                      -8.6576493
               7.3264999                      -8.7176382
               7.3414001                      -8.7522663
               7.3562999                      -8.7620842
               7.3712001                      -8.7487682
               7.3860998                      -8.7149742
                   7.401                      -8.6641336
               7.4159002                      -8.6002091
                  7.4308                      -8.5274615
               7.4457002                      -8.4502234
               7.4605999                      -8.3727195
               7.4755001                      -8.2989096
               7.4903998                      -8.2323845
                  7.5053                      -8.1762764
               7.5201998                      -8.1331996
                  7.5351                      -8.1052066
               7.5500002                      -8.0937495
               7.5648999                      -8.0996519
               7.5798001                      -8.1230876
               7.5946999                      -8.1635564
               7.6096001                      -8.2198765
               7.6244998                      -8.2901911
                  7.6394                      -8.3719918
               7.6543002                      -8.4621824
               7.6691999                      -8.5571806
               7.6841002                      -8.6530776
               7.6989999                      -8.7458449
               7.7139001                      -8.8315937
               7.7287998                       -8.906855
                  7.7437                      -8.9688537
               7.7586002                      -9.0157466
                  7.7735                      -9.0467591
               7.7884002                      -9.0622272
               7.8032999                      -9.0635148
               7.8182001                      -9.0528302
               7.8330998                      -9.0329862
                   7.848                      -9.0071206
               7.8628998                      -8.9784383
                  7.8778                      -8.9499935
               7.8927002                      -8.9245222
               7.9075999                      -8.9043423
               7.9225001                      -8.8912978
               7.9373999                       -8.886759
               7.9523001                      -8.8916556
               7.9671998                      -8.9065253
                  7.9821                      -8.9315934
               7.9970002                      -8.9668518
               8.0118999                       -9.012144
               8.0268002                       -9.067243
               8.0417004                      -9.1319321
               8.0565996                       -9.206065
               8.0714998                      -9.2896182
                  8.0864                      -9.3827192
               8.1013002                      -9.4856707
               8.1162004                      -9.5989354
               8.1310997                      -9.7231307
               8.1459999                      -9.8589833
               8.1609001                      -10.007289
               8.1758003                      -10.168864
               8.1906996                      -10.344478
               8.2055998                      -10.534797
                  8.2205                       -10.74032
               8.2354002                       -10.96131
               8.2503004                      -11.197721
               8.2651997                      -11.449117
               8.2800999                      -11.714574
               8.2950001                      -11.992565
               8.3099003                      -12.280824
               8.3247995                      -12.576164
               8.3396997                      -12.874296
                  8.3546                      -13.169635
               8.3695002                       -13.45514
               8.3844004                      -13.722268
               8.3992996                      -13.961135
               8.4141998                       -14.16098
                  8.4291                      -14.311037
               8.4440002                      -14.401772
               8.4589005                      -14.426299
               8.4737997                       -14.38164
               8.4886999                      -14.269421
               8.5036001                      -14.095756
               8.5185003                      -13.870348
               8.5333996                      -13.605111
               8.5482998                      -13.312696
                  8.5632                      -13.005277
               8.5781002                      -12.693722
               8.5930004                      -12.387173
               8.6078997                      -12.092932
               8.6227999                       -11.81655
               8.6377001                      -11.562011
               8.6526003                      -11.331973
               8.6674995                       -11.12799
               8.6823997                      -10.950733
                  8.6973                       -10.80017
               8.7122002                      -10.675743
               8.7271004                      -10.576512
               8.7419996                      -10.501285
               8.7568998                       -10.44874
                  8.7718                      -10.417528
               8.7867002                      -10.406362
               8.8016005                      -10.414096
               8.8164997                      -10.439771
               8.8313999                      -10.482653
               8.8463001                       -10.54223
               8.8612003                      -10.618198
               8.8760996                      -10.710424
               8.8909998                      -10.818871
                  8.9059                      -10.943547
               8.9208002                      -11.084415
               8.9357004                      -11.241335
               8.9505997                      -11.413986
               8.9654999                      -11.601836
               8.9804001                      -11.804117
               8.9953003                      -12.019819
               9.0101995                      -12.247723
               9.0250998                       -12.48645
                    9.04                      -12.734522
               9.0549002                       -12.99044
               9.0698004                      -13.252747
               9.0846996                      -13.520086
               9.0995998                      -13.791211
                  9.1145                      -14.064963
               9.1294003                      -14.340188
               9.1443005                      -14.615608
               9.1591997                      -14.889637
               9.1740999                       -15.16016
               9.1890001                      -15.424288
               9.2039003                      -15.678116
               9.2187996                      -15.916497
               9.2336998                      -16.132902
                  9.2486                      -16.319392
               9.2635002                      -16.466801
               9.2784004                       -16.56519
               9.2932997                       -16.60464
               9.3081999                       -16.57636
               9.3231001                      -16.473961
               9.3380003                      -16.294647
               9.3528996                      -16.039975
               9.3677998                      -15.715946
                  9.3827                       -15.33238
               9.3976002                      -14.901764
               9.4125004                      -14.437896
               9.4273996                      -13.954652
               9.4422998                      -13.465041
               9.4572001                      -12.980624
               9.4721003                      -12.511246
               9.4870005                      -12.064983
               9.5018997                      -11.648222
               9.5167999                      -11.265804
               9.5317001                      -10.921172
               9.5466003                      -10.616491
               9.5614996                      -10.352745
               9.5763998                       -10.12978
                  9.5913                      -9.9463042
               9.6062002                      -9.7998608
               9.6211004                      -9.6867683
               9.6359997                      -9.6020749
               9.6508999                      -9.5395387
               9.6658001                      -9.4917049
               9.6807003                      -9.4501228
               9.6955996                      -9.4057542
               9.7104998                      -9.3496104
                  9.7254                      -9.2735503
               9.7403002                       -9.171167
               9.7552004                      -9.0385386
               9.7700996                       -8.874672
               9.7849998                      -8.6815112
               9.7999001                      -8.4634944
               9.8148003                      -8.2268018
               9.8297005                      -7.9784709
               9.8445997                      -7.7255846
               9.8594999                      -7.4746438
               9.8744001                      -7.2311621
               9.8893003                      -6.9994739
               9.9041996                      -6.7827088
               9.9190998                      -6.5828628
                   9.934                      -6.4009465
               9.9489002                      -6.2371598
               9.9638004                      -6.0910713
               9.9786997                      -5.9617971
               9.9935999                      -5.8481659
                 10.0085                       -5.748874
                 10.0234                      -5.6626024
                 10.0383                      -5.5881235
                 10.0532                      -5.5243776
                 10.0681                      -5.4705158
                  10.083                      -5.4259185
                 10.0979                      -5.3901914
                 10.1128                      -5.3631426
                 10.1277                       -5.344742
                 10.1426                      -5.3350799
                 10.1575                      -5.3343289
                 10.1724                      -5.3427025
                 10.1873                      -5.3604302
                 10.2022                      -5.3877526
                 10.2171                      -5.4249097
                  10.232                      -5.4721597
                 10.2469                      -5.5297847
                 10.2618                      -5.5981199
                 10.2767                      -5.6775721
                 10.2916                      -5.7686293
                 10.3065                      -5.8718785
                 10.3214                      -5.9880054
                 10.3363                      -6.1177874
                 10.3512                      -6.2620811
                 10.3661                      -6.4218042
                  10.381                      -6.5979117
                 10.3959                      -6.7913757
                 10.4108                      -7.0031653
                 10.4257                      -7.2342282
                 10.4406                      -7.4854787
                 10.4555                      -7.7577945
                 10.4704                      -8.0520077
                 10.4853                      -8.3689063
                 10.5002                      -8.7092223
                 10.5151                      -9.0736188
                   10.53                      -9.4626517
                 10.5449                      -9.8766971
                 10.5598                      -10.315841
                 10.5747                      -10.779687
                 10.5896                      -11.267081
                 10.6045                      -11.775693
                 10.6194                       -12.30145
                 10.6343                      -12.837775
                 10.6492                      -13.374649
                 10.6641                      -13.897657
                  10.679                      -14.387267
                 10.6939                      -14.818988
                 10.7088                      -15.165148
                 10.7237                      -15.398885
                 10.7386                      -15.499881
                 10.7535                      -15.459823
                 10.7684                      -15.284865
                 10.7833                       -14.99362
                 10.7982                      -14.611912
                 10.8131                      -14.166984
                  10.828                      -13.683315
                 10.8429                      -13.180643
                 10.8578                        -12.6737
                 10.8727                      -12.172855
                 10.8876                      -11.685067
                 10.9025                      -11.214801
                 10.9174                      -10.764779
                 10.9323                       -10.33654
                 10.9472                      -9.9308336
                 10.9621                      -9.5478859
