        Frequency / GHz                S1,1/abs,dB
               4.3912001                      -3.4533236
               4.4060998                      -3.4660982
                   4.421                      -3.4826094
               4.4359002                      -3.5030034
               4.4507999                      -3.5274427
               4.4657001                      -3.5560841
               4.4805999                      -3.5890671
               4.4955001                      -3.6264888
               4.5103998                      -3.6683948
                  4.5253                      -3.7147536
               4.5402002                      -3.7654537
                  4.5551                      -3.8202861
               4.5700002                       -3.878932
               4.5848999                      -3.9409667
               4.5998001                      -4.0058479
               4.6146998                      -4.0729236
                  4.6296                      -4.1414364
               4.6444998                      -4.2105385
                  4.6594                      -4.2793055
               4.6743002                      -4.3467632
               4.6891999                      -4.4119128
               4.7041001                      -4.4737623
               4.7189999                      -4.5313666
               4.7339001                      -4.5838589
               4.7487998                       -4.630488
                  4.7637                      -4.6706536
               4.7786002                      -4.7039258
               4.7934999                       -4.730071
               4.8084002                       -4.749055
               4.8232999                      -4.7610451
               4.8382001                      -4.7663963
               4.8530998                      -4.7656353
                   4.868                      -4.7594227
               4.8829002                      -4.7485284
                  4.8978                      -4.7337929
               4.9127002                      -4.7160889
               4.9275999                      -4.6962845
               4.9425001                      -4.6752187
               4.9573998                      -4.6536685
               4.9723001                      -4.6323266
               4.9871998                      -4.6117926
                  5.0021                      -4.5925507
               5.0170002                      -4.5749806
               5.0318999                      -4.5593386
               5.0468001                      -4.5457768
               5.0616999                      -4.5343417
               5.0766001                      -4.5249887
               5.0914998                      -4.5175922
                  5.1064                      -4.5119624
               5.1213002                      -4.5078609
                  5.1362                      -4.5050169
               5.1511002                      -4.5031412
               5.1659999                      -4.5019502
               5.1809001                      -4.5011718
               5.1957998                      -4.5005653
                  5.2107                      -4.4999273
               5.2255998                      -4.4991029
                  5.2405                       -4.497987
               5.2554002                      -4.4965311
               5.2702999                      -4.4947389
               5.2852001                       -4.492661
               5.3000998                      -4.4903897
               5.3150001                      -4.4880539
               5.3298998                      -4.4858004
                  5.3448                      -4.4837874
               5.3597002                      -4.4821787
               5.3745999                      -4.4811194
               5.3895001                      -4.4807412
               5.4043999                      -4.4811431
               5.4193001                      -4.4823886
               5.4341998                         -4.4845
                  5.4491                      -4.4874617
               5.4640002                      -4.4912071
                  5.4789                      -4.4956347
               5.4938002                       -4.500603
               5.5086999                      -4.5059379
               5.5236001                      -4.5114442
               5.5384998                      -4.5169085
                  5.5534                      -4.5221133
               5.5682998                      -4.5268458
                  5.5832                      -4.5309003
               5.5981002                      -4.5341013
               5.6129999                      -4.5362976
               5.6279001                      -4.5373771
               5.6427999                      -4.5372673
               5.6577001                      -4.5359393
               5.6725998                      -4.5334072
                  5.6875                      -4.5297259
               5.7024002                      -4.5249917
               5.7172999                      -4.5193292
               5.7322001                      -4.5128918
               5.7470999                      -4.5058469
               5.7620001                      -4.4983764
               5.7768998                      -4.4906618
                  5.7918                      -4.4828776
               5.8067002                      -4.4751837
                  5.8216                      -4.4677247
               5.8365002                      -4.4606162
               5.8513999                      -4.4539502
               5.8663001                       -4.447788
               5.8811998                      -4.4421601
                  5.8961                      -4.4370704
               5.9109998                      -4.4325004
                  5.9259                      -4.4284045
               5.9408002                      -4.4247252
               5.9556999                      -4.4213911
               5.9706001                      -4.4183289
               5.9854999                      -4.4154662
               6.0004001                      -4.4127325
               6.0152998                      -4.4100782
                  6.0302                      -4.4074678
               6.0451002                      -4.4048838
               6.0599999                      -4.4023374
               6.0749002                      -4.3998646
               6.0897999                      -4.3975261
               6.1047001                      -4.3954054
               6.1195998                      -4.3936122
                  6.1345                      -4.3922727
               6.1494002                      -4.3915271
                  6.1643                        -4.39153
               6.1792002                      -4.3924374
               6.1940999                      -4.3944064
               6.2090001                      -4.3975896
               6.2238998                       -4.402132
                  6.2388                      -4.4081613
               6.2536998                      -4.4157921
                  6.2686                      -4.4251165
               6.2835002                       -4.436208
               6.2983999                       -4.449115
               6.3133001                      -4.4638682
               6.3281999                      -4.4804748
               6.3431001                      -4.4989255
               6.3579998                      -4.5191914
                  6.3729                       -4.541233
               6.3878002                      -4.5650034
               6.4026999                      -4.5904461
               6.4176002                      -4.6175051
               6.4324999                      -4.6461285
               6.4474001                      -4.6762668
               6.4622998                      -4.7078867
                  6.4772                      -4.7409609
               6.4920998                      -4.7754794
                   6.507                       -4.811451
               6.5219002                      -4.8488976
               6.5367999                      -4.8878601
               6.5517001                      -4.9283939
               6.5665998                      -4.9705732
               6.5815001                      -5.0144769
               6.5963998                      -5.0602016
                  6.6113                      -5.1078412
               6.6262002                      -5.1574967
               6.6410999                      -5.2092671
               6.6560001                      -5.2632485
               6.6708999                      -5.3195214
               6.6858001                      -5.3781615
               6.7006998                       -5.439227
                  6.7156                      -5.5027575
               6.7305002                      -5.5687724
                  6.7454                      -5.6372779
               6.7603002                      -5.7082493
               6.7751999                      -5.7816482
               6.7901001                      -5.8574126
               6.8049998                      -5.9354642
                  6.8199                      -6.0157041
               6.8347998                      -6.0980217
                  6.8497                      -6.1822963
               6.8646002                      -6.2683955
               6.8794999                      -6.3561846
               6.8944001                       -6.445527
               6.9092999                      -6.5362882
               6.9242001                      -6.6283397
               6.9390998                      -6.7215619
                   6.954                      -6.8158458
               6.9689002                      -6.9110967
               6.9837999                      -7.0072339
               6.9987001                      -7.1041921
               7.0135999                       -7.201924
               7.0285001                      -7.3003948
               7.0433998                      -7.3995819
                  7.0583                       -7.499478
               7.0732002                      -7.6000834
                  7.0881                      -7.7014008
               7.1030002                      -7.8034398
               7.1178999                      -7.9062045
               7.1328001                      -8.0096955
               7.1476998                       -8.113904
                  7.1626                      -8.2188064
               7.1774998                      -8.3243676
                  7.1924                      -8.4305315
               7.2073002                        -8.53722
               7.2221999                      -8.6443346
               7.2371001                      -8.7517529
               7.2519999                      -8.8593344
               7.2669001                      -8.9669103
               7.2817998                      -9.0742978
                  7.2967                      -9.1812945
               7.3116002                      -9.2876861
               7.3264999                      -9.3932521
               7.3414001                      -9.4977625
               7.3562999                      -9.6009975
               7.3712001                      -9.7027358
               7.3860998                      -9.8027778
                   7.401                      -9.9009381
               7.4159002                      -9.9970587
                  7.4308                      -10.091007
               7.4457002                       -10.18269
               7.4605999                      -10.272043
               7.4755001                      -10.359047
               7.4903998                      -10.443711
                  7.5053                      -10.526088
               7.5201998                      -10.606264
                  7.5351                      -10.684352
               7.5500002                      -10.760491
               7.5648999                      -10.834842
               7.5798001                      -10.907574
