        Frequency / GHz                S1,1/abs,dB
               7.3116002                      -9.0801841
               7.3264999                      -9.1136388
               7.3414001                       -9.150408
               7.3562999                      -9.1905103
               7.3712001                      -9.2339598
               7.3860998                      -9.2807793
                   7.401                      -9.3309843
               7.4159002                      -9.3845961
                  7.4308                      -9.4416326
               7.4457002                      -9.5021171
               7.4605999                      -9.5660682
               7.4755001                      -9.6335093
               7.4903998                      -9.7044598
                  7.5053                      -9.7789445
               7.5201998                      -9.8569834
                  7.5351                      -9.9386013
               7.5500002                      -10.023822
               7.5648999                      -10.112667
               7.5798001                      -10.205161
               7.5946999                      -10.301328
               7.6096001                      -10.401193
               7.6244998                      -10.504779
                  7.6394                      -10.612111
               7.6543002                      -10.723215
               7.6691999                      -10.838114
               7.6841002                      -10.956834
               7.6989999                      -11.079397
               7.7139001                      -11.205831
               7.7287998                      -11.336159
                  7.7437                      -11.470405
               7.7586002                      -11.608592
                  7.7735                      -11.750745
               7.7884002                      -11.896885
               7.8032999                      -12.047037
               7.8182001                      -12.201221
               7.8330998                      -12.359458
                   7.848                      -12.521768
               7.8628998                      -12.688169
                  7.8778                      -12.858678
               7.8927002                      -13.033312
               7.9075999                      -13.212083
               7.9225001                      -13.395002
               7.9373999                      -13.582078
               7.9523001                      -13.773318
               7.9671998                      -13.968723
                  7.9821                      -14.168288
               7.9970002                       -14.37201
               8.0118999                      -14.579875
               8.0268002                      -14.791864
               8.0417004                       -15.00795
               8.0565996                        -15.2281
               8.0714998                      -15.452267
                  8.0864                      -15.680396
               8.1013002                      -15.912416
               8.1162004                      -16.148245
               8.1310997                      -16.387777
               8.1459999                      -16.630892
               8.1609001                      -16.877442
               8.1758003                      -17.127255
               8.1906996                      -17.380125
               8.2055998                      -17.635813
                  8.2205                       -17.89404
               8.2354002                      -18.154479
               8.2503004                      -18.416752
               8.2651997                      -18.680423
               8.2800999                      -18.944988
               8.2950001                      -19.209871
               8.3099003                      -19.474416
               8.3247995                      -19.737876
               8.3396997                       -19.99941
                  8.3546                      -20.258077
               8.3695002                      -20.512827
               8.3844004                      -20.762502
               8.3992996                      -21.005841
               8.4141998                       -21.24148
                  8.4291                      -21.467964
               8.4440002                      -21.683769
               8.4589005                      -21.887324
               8.4737997                      -22.077041
               8.4886999                       -22.25136
               8.5036001                      -22.408788
               8.5185003                      -22.547954
               8.5333996                      -22.667657
               8.5482998                       -22.76692
                  8.5632                      -22.845027
               8.5781002                      -22.901559
               8.5930004                      -22.936417
               8.6078997                      -22.949823
               8.6227999                      -22.942312
               8.6377001                      -22.914711
               8.6526003                      -22.868094
               8.6674995                      -22.803747
               8.6823997                      -22.723111
                  8.6973                      -22.627733
               8.7122002                      -22.519216
               8.7271004                      -22.399179
               8.7419996                      -22.269215
               8.7568998                      -22.130863
                  8.7718                      -21.985587
               8.7867002                      -21.834756
               8.8016005                      -21.679641
               8.8164997                      -21.521405
               8.8313999                      -21.361101
               8.8463001                      -21.199687
               8.8612003                      -21.038016
               8.8760996                       -20.87685
               8.8909998                      -20.716868
                  8.9059                       -20.55867
               8.9208002                      -20.402789
               8.9357004                      -20.249694
               8.9505997                      -20.099798
               8.9654999                       -19.95347
               8.9804001                      -19.811031
